wind_speed,swr,Phys.par.C_shelter,qual
1.3965855371127,1.21401991080307,0.177906155562015,15364.585544322
1.24806943391586,1.07198390759671,0.192672504037756,13270.6795236246
1.45564765925486,1.16548944344248,0.191702885966337,17355.5815119338
1.27965897970133,1.22185290327804,0.19286387143561,14302.1508674672
1.40107191801846,1.28854962258625,0.19830694278012,19806.7257143923
1.30893689215164,1.25211912283709,0.18518524649128,15237.2566039142
1.33156263078871,1.27930483239003,0.176177926990583,16035.9278042962
1.34405321853713,0.975818985190902,0.199417744988313,15055.7765442191
1.30331231779346,1.10721206700233,0.174665105661045,13125.5067716822
1.43380907248515,1.15659302042148,0.172166479796621,14986.6656945274
1.33274209215317,1.08672295527495,0.206335539016421,13676.5557137889
1.35152902119584,1.18458170747164,0.196004698773494,14721.6221361937
1.31591763865572,1.08082826342933,0.174210431749594,13267.2264926193
1.24731773778268,1.12774287287613,0.217960237433077,13007.0825761064
1.39136389041414,1.25695991019372,0.244233826652138,23175.8996384982
1.21048904363307,1.21527792572636,0.239973087258356,14999.3009529984
1.22524276577484,1.21007364358667,0.20624776815139,14179.2273895999
1.2367218414107,1.16989528675869,0.19968554914616,13367.6400808331
1.18954599261397,1.19078266588096,0.232956388309802,14090.6049135327
1.36868448626423,1.20247661947528,0.202804202915121,16023.8408352321
1.13666475883135,0.904826048679649,0.247770165197669,17202.8491197574
1.22690163053304,0.996908782388986,0.217352248157696,14039.445315659
1.23350168151451,0.833163484683223,0.196949310983728,22914.4702145557
1.32683448337839,1.03564953310974,0.202746317568656,13758.7936084386
1.19599832825003,1.02888847483362,0.222865104445919,13567.0204145465
1.24960753788962,1.16978318295879,0.236217010112396,14223.2950045238
1.31067034734885,1.17841021659953,0.228325264325004,15272.2252634962
1.17449848166762,1.04216456348568,0.250808130807234,12924.1772422221
1.28324587822874,1.07527967554403,0.243361685111211,13813.1667266083
1.24701286079429,0.832786411309076,0.259226197036404,20004.8719497242
1.1111944086665,0.988109906672824,0.240154499311554,15064.6220529817
1.31715046816084,1.00537297973932,0.258593533896567,15083.9960028339
1.06208246981659,0.982920199628433,0.250430004188616,15817.4674380804
1.32143778619608,1.32204951117673,0.248599979426867,23493.4441619808
1.08466421549998,1.02106747146058,0.243143943521653,14599.1435079975
1.16198526946776,0.926782278184191,0.257684547795589,15390.8372696645
1.21859775110516,1.30608652227597,0.251554156434514,19824.6073274003
0.988212365350329,1.07991338969092,0.250813173687532,15079.1932964204
1.13447454441026,1.1474757708713,0.251441037048371,13457.5120035333
1.40462662007637,1.23842189291619,0.245339304660559,23126.8464722951
1.11056548132978,0.879167172716337,0.240943629961398,19507.7671594922
1.19810924057353,1.10977948790257,0.259820343771782,13132.6702996306
1.21859416426982,1.12073295031912,0.26311332564323,13693.7191247048
1.11065669515359,1.07679255548339,0.284429128440267,12811.2647271942
1.11091298242518,0.902478858288918,0.300919369337965,15756.6461281767
1.07712934154836,1.15869689665458,0.270077612605029,14023.3019970952
1.14716204664582,1.19165783608461,0.256006977600757,14469.9696980361
1.27575082368638,1.13233729164498,0.303519927640337,18000.4678226865
1.23931817547873,1.03826052835282,0.256986688207788,13344.117983495
1.28783224521213,0.975043285579167,0.289503284982588,15460.5038338433
1.082179538864,1.20660444662893,0.282119624103729,15446.7976918606
1.04987582924101,1.15864773187327,0.248761545873586,14462.5898863989
1.20991299472886,1.09961729740447,0.250403778785563,13013.3613755232
1.19688390031645,1.06620644070168,0.292242566429616,13389.341420007
1.12450576867766,1.15103284989983,0.2795574806492,13768.978935175
1.27839305477452,1.02791315217679,0.264915609450291,14359.6530641641
1.0383241243906,0.934745651217681,0.278185252663422,16876.6876614393
1.07535160700409,1.06111238916639,0.275028866572281,13279.611257612
1.28544561716175,0.97808795356065,0.301714571301285,15783.3778779105
0.994123841671042,1.06651363776356,0.257871046786779,14934.8672092602
