wind_speed,swr,Phys.par.C_shelter,qual
1,1,0.15,27808.5928883332
1.08956066871555,1.09268955283385,0.155525949825337,23285.4069498313
1.06330153925483,1.001778824952,0.171075216468356,23866.1699217795
1.03847395884244,1.04014015942151,0.135927839033361,26363.2293156647
1.08912226664957,1.10945827936308,0.121234391342247,24810.12819282
1.04140853713463,1.20481003473513,0.181229246302095,25508.6175821813
1.14322647553205,1.23842962917775,0.150436739636404,25105.5553811154
1.0896034234341,1.26768868371113,0.161959535961519,26021.9695836461
0.989480051669451,0.994166036729175,0.160870743308259,27508.5629603924
1.05083294732391,0.980481507926196,0.159341346681563,25722.6808135025
1.02062658440817,1.07859901634583,0.14832287295043,25173.6349854049
