wind_speed,swr,mixing.coef_mix_hyp,qual
1,1,1,127554.067579743
1.05496055474315,0.945162869114868,0.978392531935461,176222.029782889
1.00570190886757,1.27991857726022,0.961591423679421,300983.487439093
1.04318514824745,0.972193957075088,1.08065071498535,162055.809489466
0.936059526722274,1.02960933663573,1.06028624520804,86879.2764027376
0.979829951939762,1.02105023785905,1.04252559118252,127322.446706125
0.80091516488994,0.996299907671457,0.919774358473138,80454.398145901
0.939208671320533,0.914422480004551,1.05382233486105,75379.0786275916
1.07778227191874,1.00254434886448,1.05970436709648,245063.616444822
1.14385278858681,0.881340246012962,1.19465898032074,187978.83227253
0.707125759548194,0.997646016743164,0.97555342426895,82078.7916752561
0.865092509768036,0.739300903442239,1.05279307162303,53631.3599854017
0.76935708997686,0.544591975862657,1.20057857845731,15706.6758300426
0.882595033948812,0.571123240315625,1.21417589764605,63744.0879538808
0.943931651013154,0.528889993762637,1.26362895629751,72365.2807354351
0.727177068077631,0.415883773105219,1.29265336371448,46970.2381072447
0.866216326826674,0.441798536968594,1.17121431241719,58937.9640953027
0.781163541586871,0.634856142523822,1.08223212221769,8831.35442421783
0.691684412401827,0.670411459010438,1.06333680725865,12962.7626665439
0.971370117463951,0.833714114377842,1.11809895816555,78282.1831584524
0.729997481763783,0.658819627639675,1.01040839736138,16088.6257349979
0.706513955071531,0.800311658938556,1.0586372837864,30496.8476604104
0.818612277425985,0.532389880020174,1.07027856000466,52890.0115981886
0.85082929821535,0.721335909920641,1.10967667604148,42916.6136871324
0.962885070001442,0.699434843441269,0.958783631501377,35532.860710103
0.674289310711787,0.728426652148754,1.05233124333215,22072.773601925
0.731785526642743,0.630769457444168,1.05197718704455,8421.05320818708
0.63653619113153,0.531836586087344,1.03826694154366,26642.2037956774
0.736286942356824,0.54228108622369,1.16809403830468,15453.9890519673
0.857104856966113,0.705598909703191,1.05421800551208,33818.4548016144
0.74227819000348,0.679078902779237,1.05516810990478,10018.5918972801
0.776997341172124,0.625348165604878,1.05106725697493,9543.96364329715
0.732629128529448,0.627255431335039,1.04278798988906,18250.6250958363
0.78397087849934,0.672083902722864,1.03552928804781,12041.0657683171
0.60313693573078,0.545064224685349,0.983668511620376,23835.8041255927
0.729441549841964,0.536371599354967,1.15108779248121,22953.334585134
0.661245218247235,0.628704605280708,1.18789241076609,23362.0212448441
0.80720810776552,0.559769241506722,1.1049850557394,35783.7058589844
0.706980230717496,0.71946499011664,1.03165740506744,13331.3110446179
0.730964117259767,0.622218357732347,1.08252991631977,13311.4287713636
0.658550307684793,0.607546909033293,1.12209572875911,9514.96930642713
0.761746527007383,0.709677059605555,1.34461226982419,21995.4044959523
0.668472924955109,0.801753648305702,1.01687841873658,29473.3500469334
0.809894948979713,0.59223135344495,0.886409437233047,15679.3059722427
0.689096612752546,0.481741537533804,1.10077764433308,27865.0053805154
0.619684566225717,0.82766839396887,0.973537372541049,44919.8144436449
0.594076472664016,0.619407834476249,1.10759315853904,14117.7070493282
0.704413277976765,0.425170338992788,1.09728782635863,44803.3840672412
0.938521860923817,0.713659380700533,1.21944439012424,49123.3311201417
0.758195099529269,0.653793310033537,0.873600621044027,12602.4410740954
0.691466601796959,0.496644105335251,1.1846474434689,28712.4609977017
0.587938062148201,0.487280188585334,1.03940712746601,44165.8724035132
0.74497923133131,0.654097300973221,0.952023030867413,16614.4862318903
0.649074407119222,0.761723534940905,1.11712217394738,28202.3162125588
0.665494816464258,0.653405759486772,1.02617034081393,20675.5039430691
0.778278738797181,0.585885297822426,0.963448348941061,8875.80046314159
0.778847280873883,0.715818381087602,0.999993292089602,11731.2579803053
0.546845931702946,0.741648097358021,1.06089757477873,62889.4550872737
0.829742851771084,0.609490405442494,1.29777858402537,14569.371424957
0.756922412224572,0.656016461055218,0.935661966799166,7801.66846158707
0.730889938820001,0.602565485209464,0.933508523164975,8182.69150832108
0.841864675213073,0.600327646543034,0.861551472270057,56123.7340417704
0.89854159909134,0.714797005843225,0.834427011964225,68316.7389081704
0.642494535090992,0.553319876238928,0.935001635620604,32690.5469539836
0.609280863334838,0.615877848934183,0.967391644196127,11733.997233777
0.745006441612901,0.641999270564115,1.03197520279936,11077.3819634381
0.715039184429457,0.571084083976724,0.731866100046972,25491.3176899741
0.859415778850187,0.723027122688051,1.01515498542121,22999.0642447695
0.651564393568063,0.666740292671901,0.813771344341136,23886.4289970964
0.741914911037418,0.499644327590407,0.929308863523051,38424.8851448204
0.719724724725479,0.866708181845481,0.89414546659075,40826.1713099459
0.821168462290301,0.875839443424031,0.870001254890096,28786.2004355552
0.893798092225736,0.776324153921497,0.935863873877991,79585.4738396175
0.681442987046609,0.670827876731942,0.999627469996769,10311.7207306017
0.775630608777881,0.57349322074329,0.704952299337304,35862.904874675
0.742967545664366,0.736670113689598,0.987073411887032,15234.015223585
0.498086585900711,0.552630950676902,0.934541022118495,67367.0984378507
0.868523354225146,0.882930817442631,1.00596700677151,70439.1863644877
0.856565636436919,0.678302732005698,1.04955957987522,37185.5231783047
