"",-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
93.0000,NaN,NaN,NaN,NaN,-2.3000E+001,-2.3000E+001,-2.3000E+001,-2.3000E+001,-2.3000E+001,-2.3000E+001,-2.2864E+001,-2.2500E+001,-2.2000E+001,-2.1500E+001,-2.1000E+001,-2.0500E+001,-2.0000E+001,-1.9500E+001,-1.9000E+001,-1.8500E+001,-1.8000E+001,-1.7500E+001,-1.7000E+001,-1.6500E+001,-1.6000E+001,-1.5500E+001,-1.5000E+001,-1.4500E+001,-1.4000E+001,-1.3500E+001,-1.3000E+001,-1.2500E+001,-1.2000E+001,-1.1500E+001,-1.1000E+001,-1.0500E+001,-1.0000E+001,-9.5000E+000,-9.0000E+000,-8.5000E+000,-8.0000E+000,-7.5000E+000,-7.0000E+000,-6.5000E+000,-6.0000E+000,-5.5000E+000,-5.0000E+000,-4.5000E+000,-4.0000E+000,-3.5000E+000,-3.0000E+000
94.0000,NaN,NaN,NaN,NaN,1.8477E-013,1.7203E-013,2.1585E-012,1.9101E-011,8.9351E-011,1.6044E-010,2.2330E-010,2.7556E-010,3.0725E-010,3.2017E-010,3.1629E-010,2.9785E-010,2.6769E-010,2.2205E-010,1.7149E-010,1.1256E-010,7.9665E-011,7.5595E-011,9.5483E-011,1.1761E-010,1.2453E-010,1.2050E-010,1.3128E-010,2.3374E-010,8.6475E-010,4.4916E-009,3.8955E-008,2.0770E-007,4.4323E-007,5.9399E-007,6.7657E-007,7.1341E-007,7.0660E-007,6.7933E-007,6.4735E-007,5.9344E-007,5.5378E-007,5.2879E-007,5.1452E-007,5.2518E-007,5.6099E-007,6.2576E-007,7.3263E-007,9.1857E-007,1.2978E-006,1.9526E-006,2.7841E-006
95.0000,NaN,NaN,NaN,NaN,1.1349E-007,8.6492E-008,1.4006E-007,1.2940E-007,9.0603E-008,6.3334E-008,4.9543E-008,4.1290E-008,3.5679E-008,3.1476E-008,2.8162E-008,2.5433E-008,2.3063E-008,2.0637E-008,1.8433E-008,1.5981E-008,1.4551E-008,1.3687E-008,1.3230E-008,1.2938E-008,1.2523E-008,1.2136E-008,1.2285E-008,1.2902E-008,1.2711E-008,1.1788E-008,1.1087E-008,1.0474E-008,9.4209E-009,8.2115E-009,7.1820E-009,6.5190E-009,6.3359E-009,6.6641E-009,7.4396E-009,8.5988E-009,1.0154E-008,1.2219E-008,1.5038E-008,1.8869E-008,2.4029E-008,3.0905E-008,4.0543E-008,5.5797E-008,8.5065E-008,1.3096E-007,1.8530E-007
96.0000,NaN,NaN,NaN,NaN,4.2349E-008,1.9559E-008,8.1098E-009,4.2345E-009,2.6801E-009,1.9888E-009,1.7807E-009,1.7715E-009,1.8104E-009,1.8473E-009,1.8745E-009,1.8941E-009,1.9076E-009,1.8904E-009,1.8751E-009,1.8216E-009,1.8829E-009,2.0182E-009,2.2350E-009,2.5136E-009,2.8114E-009,3.1788E-009,3.7959E-009,4.7215E-009,5.5060E-009,6.2135E-009,7.3471E-009,8.8829E-009,1.0389E-008,1.2058E-008,1.4053E-008,1.6183E-008,1.8461E-008,2.0681E-008,2.2354E-008,2.3554E-008,2.4759E-008,2.6549E-008,2.9525E-008,3.4261E-008,4.1320E-008,5.1245E-008,6.5547E-008,8.8509E-008,1.3299E-007,2.0411E-007,2.8962E-007
97.0000,NaN,NaN,NaN,NaN,4.1772E-008,2.4879E-008,2.2092E-008,2.0538E-008,1.8353E-008,1.7067E-008,1.6454E-008,1.5964E-008,1.5625E-008,1.5501E-008,1.5569E-008,1.5608E-008,1.5388E-008,1.4772E-008,1.4368E-008,1.4112E-008,1.4331E-008,1.4609E-008,1.5043E-008,1.5486E-008,1.5688E-008,1.5789E-008,1.6200E-008,1.6946E-008,1.7036E-008,1.6555E-008,1.6424E-008,1.6491E-008,1.6237E-008,1.6110E-008,1.6648E-008,1.8215E-008,2.1083E-008,2.5387E-008,3.1119E-008,3.8294E-008,4.6990E-008,5.7528E-008,7.0618E-008,8.6991E-008,1.0762E-007,1.3369E-007,1.6863E-007,2.2156E-007,3.1801E-007,4.7390E-007,6.6647E-007
98.0000,NaN,NaN,NaN,NaN,1.4702E-008,6.7588E-009,2.8470E-009,1.6287E-009,1.2791E-009,1.1711E-009,1.1408E-009,1.1332E-009,1.1320E-009,1.1289E-009,1.1247E-009,1.1223E-009,1.1251E-009,1.1209E-009,1.1373E-009,1.1326E-009,1.2003E-009,1.3002E-009,1.4432E-009,1.6386E-009,1.8972E-009,2.2696E-009,2.9113E-009,3.9543E-009,4.9177E-009,5.9693E-009,7.3827E-009,9.1868E-009,1.0535E-008,1.1437E-008,1.2113E-008,1.2344E-008,1.2740E-008,1.3935E-008,1.5720E-008,1.8307E-008,2.2858E-008,2.8598E-008,3.4148E-008,4.0975E-008,4.9579E-008,6.0507E-008,7.5540E-008,9.9609E-008,1.4742E-007,2.2518E-007,3.1930E-007
99.0000,NaN,NaN,NaN,NaN,3.8370E-007,2.0908E-007,1.6692E-007,1.1662E-007,7.2673E-008,4.5190E-008,3.2168E-008,2.8596E-008,3.0382E-008,3.4822E-008,3.9295E-008,4.1243E-008,4.2754E-008,4.4088E-008,4.4754E-008,4.2274E-008,3.7669E-008,3.5408E-008,3.9658E-008,4.7604E-008,5.3409E-008,5.6300E-008,5.9009E-008,6.0828E-008,6.6498E-008,7.0700E-008,7.4944E-008,7.7180E-008,8.2030E-008,8.1746E-008,8.3479E-008,8.6797E-008,8.7168E-008,8.7138E-008,9.1890E-008,9.9863E-008,1.1041E-007,1.2391E-007,1.4155E-007,1.6454E-007,1.9449E-007,2.3293E-007,2.8621E-007,3.7290E-007,5.5077E-007,8.5223E-007,1.2270E-006
100.0000,NaN,NaN,NaN,NaN,9.6177E-006,4.4120E-006,1.4773E-006,6.5638E-007,5.5795E-007,5.9705E-007,6.6908E-007,7.6468E-007,8.7437E-007,1.0100E-006,1.2025E-006,1.4580E-006,1.7206E-006,1.9258E-006,2.0426E-006,2.0970E-006,2.1168E-006,2.1119E-006,2.0898E-006,2.0526E-006,2.0072E-006,1.9709E-006,1.9549E-006,1.9436E-006,1.9172E-006,1.8878E-006,1.8722E-006,1.8527E-006,1.8178E-006,1.7735E-006,1.7269E-006,1.6829E-006,1.6437E-006,1.6076E-006,1.5708E-006,1.5308E-006,1.4871E-006,1.4457E-006,1.4159E-006,1.3996E-006,1.3981E-006,1.4062E-006,1.4342E-006,1.5328E-006,1.8673E-006,2.7628E-006,4.1543E-006
101.0000,NaN,NaN,NaN,NaN,5.4471E-006,2.8407E-006,8.3999E-007,3.2170E-007,2.3861E-007,1.8781E-007,1.3812E-007,1.0418E-007,8.4227E-008,7.3031E-008,6.5637E-008,5.8661E-008,5.1276E-008,4.3784E-008,3.7567E-008,3.1279E-008,2.7644E-008,2.5509E-008,2.4361E-008,2.3593E-008,2.2515E-008,2.1428E-008,2.1546E-008,2.2917E-008,2.2603E-008,2.0780E-008,1.9638E-008,1.8948E-008,1.7288E-008,1.5141E-008,1.3156E-008,1.1582E-008,1.0538E-008,1.0063E-008,1.0134E-008,1.0813E-008,1.2089E-008,1.3878E-008,1.6285E-008,1.9470E-008,2.3694E-008,2.9301E-008,3.7280E-008,5.0348E-008,7.6515E-008,1.1817E-007,1.6755E-007
102.0000,NaN,NaN,NaN,NaN,4.5405E-006,2.1726E-006,6.0672E-007,1.2189E-007,2.7894E-008,1.3120E-008,9.2084E-009,7.6846E-009,6.9494E-009,6.5235E-009,6.2431E-009,6.0470E-009,5.9148E-009,5.7599E-009,5.7057E-009,5.5570E-009,5.8530E-009,6.3839E-009,7.2088E-009,8.2918E-009,9.4564E-009,1.0627E-008,1.2180E-008,1.4542E-008,1.5996E-008,1.6768E-008,1.7478E-008,1.8007E-008,1.7751E-008,1.6853E-008,1.5685E-008,1.4532E-008,1.3742E-008,1.3480E-008,1.3690E-008,1.4471E-008,1.5929E-008,1.8126E-008,2.1403E-008,2.5846E-008,3.1704E-008,3.9422E-008,5.0186E-008,6.7505E-008,1.0167E-007,1.5614E-007,2.2106E-007
103.0000,NaN,NaN,NaN,NaN,4.2654E-006,2.0220E-006,5.6423E-007,1.1103E-007,2.2918E-008,9.5672E-009,6.3795E-009,5.3392E-009,4.9429E-009,4.7791E-009,4.7189E-009,4.7213E-009,4.7757E-009,4.8364E-009,4.9994E-009,5.1448E-009,5.6425E-009,6.3549E-009,7.2394E-009,8.0527E-009,8.6544E-009,9.2993E-009,1.0391E-008,1.2127E-008,1.4945E-008,2.2875E-008,5.4386E-008,1.3315E-007,2.7308E-007,4.1357E-007,5.2025E-007,6.1925E-007,7.2675E-007,8.4343E-007,9.5428E-007,1.0243E-006,1.0826E-006,1.1472E-006,1.2351E-006,1.3576E-006,1.5294E-006,1.7636E-006,2.0947E-006,2.6136E-006,3.5659E-006,5.1558E-006,7.1746E-006
104.0000,NaN,NaN,NaN,NaN,7.0906E-006,2.9183E-006,1.3108E-006,7.1498E-007,5.9834E-007,6.0037E-007,6.1532E-007,6.8088E-007,8.1787E-007,9.8734E-007,1.1356E-006,1.2408E-006,1.2910E-006,1.2847E-006,1.2254E-006,1.1524E-006,1.0940E-006,1.0516E-006,1.0228E-006,9.9871E-007,9.7713E-007,9.7291E-007,9.9702E-007,1.0261E-006,1.0308E-006,1.0299E-006,1.0497E-006,1.0647E-006,1.0590E-006,1.0435E-006,1.0278E-006,1.0185E-006,1.0184E-006,1.0251E-006,1.0334E-006,1.0402E-006,1.0440E-006,1.0535E-006,1.0815E-006,1.1306E-006,1.2040E-006,1.2963E-006,1.4243E-006,1.6583E-006,2.1999E-006,3.5309E-006,5.5921E-006
105.0000,NaN,NaN,NaN,NaN,2.3519E-005,1.4277E-005,1.7566E-005,1.1436E-005,4.9643E-006,1.4188E-006,3.5649E-007,3.1456E-007,3.1346E-007,3.1323E-007,3.1205E-007,3.0963E-007,3.0631E-007,3.0386E-007,3.0184E-007,3.0002E-007,2.9862E-007,2.9768E-007,2.9713E-007,2.9683E-007,2.9677E-007,2.9714E-007,2.9795E-007,2.9874E-007,2.9915E-007,2.9946E-007,2.9992E-007,3.0019E-007,3.0017E-007,3.0011E-007,3.0024E-007,3.0077E-007,3.0179E-007,3.0334E-007,3.0539E-007,3.0791E-007,3.1088E-007,3.1434E-007,3.1843E-007,3.2319E-007,3.2882E-007,3.3555E-007,3.4442E-007,3.5858E-007,3.8750E-007,4.3563E-007,4.9456E-007
106.0000,NaN,NaN,NaN,NaN,1.6068E-005,7.3770E-006,2.0393E-006,4.1147E-007,1.1515E-007,8.8070E-008,9.2232E-008,9.6774E-008,9.4780E-008,8.6131E-008,7.5526E-008,6.6204E-008,5.8614E-008,5.1272E-008,4.4477E-008,3.6670E-008,3.1236E-008,2.7194E-008,2.4174E-008,2.1684E-008,1.9162E-008,1.6740E-008,1.4898E-008,1.3629E-008,1.2977E-008,1.2610E-008,1.2501E-008,1.2407E-008,1.2282E-008,1.2244E-008,1.2368E-008,1.2701E-008,1.3272E-008,1.4096E-008,1.5186E-008,1.6569E-008,1.8283E-008,2.0451E-008,2.3305E-008,2.7052E-008,3.1976E-008,3.8406E-008,4.7431E-008,6.2287E-008,9.3035E-008,1.4511E-007,2.0969E-007
107.0000,NaN,NaN,NaN,NaN,1.4246E-005,6.4621E-006,1.8145E-006,3.6560E-007,7.9236E-008,3.6902E-008,2.7979E-008,2.5970E-008,2.5571E-008,2.5069E-008,2.4024E-008,2.2930E-008,2.2661E-008,2.2404E-008,2.0943E-008,1.8071E-008,1.6260E-008,1.6456E-008,1.7395E-008,1.7930E-008,1.7182E-008,1.5710E-008,1.5696E-008,1.7366E-008,1.8472E-008,1.7067E-008,1.4617E-008,1.3211E-008,1.1330E-008,9.1207E-009,6.8322E-009,5.2237E-009,4.7330E-009,4.9319E-009,5.0117E-009,4.6143E-009,4.0609E-009,3.7404E-009,4.2379E-009,5.8378E-009,8.6130E-009,1.2585E-008,1.7949E-008,2.6222E-008,4.2651E-008,6.6038E-008,9.0611E-008
108.0000,NaN,NaN,NaN,NaN,1.0115E-005,4.7508E-006,1.3226E-006,2.5577E-007,4.7862E-008,1.6419E-008,8.7444E-009,6.0743E-009,4.9253E-009,4.3592E-009,4.0535E-009,3.8786E-009,3.7757E-009,3.6760E-009,3.6352E-009,3.5332E-009,3.6812E-009,3.9599E-009,4.3904E-009,4.9561E-009,5.5741E-009,6.2617E-009,7.2966E-009,8.8860E-009,1.0053E-008,1.0822E-008,1.1568E-008,1.2330E-008,1.2964E-008,1.3473E-008,1.3738E-008,1.3411E-008,1.3229E-008,1.3603E-008,1.4115E-008,1.5133E-008,1.6923E-008,1.9730E-008,2.3566E-008,2.8810E-008,3.6000E-008,4.5673E-008,5.9205E-008,8.0454E-008,1.2078E-007,1.8437E-007,2.6031E-007
