"",-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
93.0000,NaN,NaN,NaN,NaN,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010
94.0000,NaN,NaN,NaN,NaN,1.8583E-009,1.8583E-009,1.6722E-008,1.0744E-007,3.7609E-007,5.6298E-007,6.6817E-007,7.5481E-007,8.1364E-007,8.3946E-007,8.3106E-007,7.8877E-007,7.1505E-007,6.0405E-007,4.8087E-007,3.3261E-007,2.3647E-007,2.1467E-007,2.4839E-007,2.8858E-007,2.9768E-007,2.8811E-007,3.5034E-007,7.7253E-007,2.8328E-006,1.2518E-005,7.3456E-005,2.4731E-004,3.0258E-004,2.7910E-004,2.5720E-004,2.5613E-004,2.6716E-004,2.7855E-004,2.7121E-004,2.3713E-004,2.0960E-004,1.9700E-004,1.8348E-004,1.7787E-004,1.7574E-004,1.7710E-004,1.8090E-004,1.8588E-004,1.9098E-004,1.9375E-004,1.9375E-004
95.0000,NaN,NaN,NaN,NaN,1.6868E-005,1.6868E-005,2.9207E-005,3.4961E-005,3.1510E-005,2.6510E-005,2.2915E-005,2.0404E-005,1.8631E-005,1.7341E-005,1.6383E-005,1.5648E-005,1.5070E-005,1.4463E-005,1.3950E-005,1.3217E-005,1.2843E-005,1.2632E-005,1.2542E-005,1.2481E-005,1.2289E-005,1.1999E-005,1.1880E-005,1.1999E-005,1.1731E-005,1.1052E-005,1.0413E-005,9.8459E-006,9.1123E-006,8.3495E-006,7.7456E-006,7.4190E-006,7.4458E-006,7.8459E-006,8.5692E-006,9.5514E-006,1.0762E-005,1.2193E-005,1.3852E-005,1.5736E-005,1.7822E-005,2.0072E-005,2.2482E-005,2.5061E-005,2.7765E-005,2.9319E-005,2.9319E-005
96.0000,NaN,NaN,NaN,NaN,6.4987E-006,6.4987E-006,3.8182E-006,2.6291E-006,2.1855E-006,2.0721E-006,2.1696E-006,2.3565E-006,2.5437E-006,2.7127E-006,2.8707E-006,3.0278E-006,3.1961E-006,3.3537E-006,3.5483E-006,3.7098E-006,4.0095E-006,4.3878E-006,4.8529E-006,5.3870E-006,5.9303E-006,6.5006E-006,7.2720E-006,8.3632E-006,9.3652E-006,1.0350E-005,1.1729E-005,1.3498E-005,1.5382E-005,1.7505E-005,1.9801E-005,2.1810E-005,2.3328E-005,2.4229E-005,2.4353E-005,2.4006E-005,2.3738E-005,2.3852E-005,2.4491E-005,2.5722E-005,2.7497E-005,2.9724E-005,3.2320E-005,3.5225E-005,3.8334E-005,4.0134E-005,4.0134E-005
97.0000,NaN,NaN,NaN,NaN,7.5592E-006,7.5592E-006,8.2793E-006,9.4819E-006,9.9434E-006,1.0070E-005,1.0060E-005,9.9802E-006,9.9859E-006,1.0154E-005,1.0453E-005,1.0739E-005,1.0909E-005,1.0940E-005,1.1160E-005,1.1397E-005,1.1751E-005,1.2073E-005,1.2371E-005,1.2554E-005,1.2542E-005,1.2457E-005,1.2491E-005,1.2615E-005,1.2468E-005,1.2078E-005,1.1913E-005,1.1976E-005,1.2098E-005,1.2539E-005,1.3622E-005,1.5567E-005,1.8491E-005,2.2368E-005,2.7021E-005,3.2223E-005,3.7744E-005,4.3407E-005,4.9095E-005,5.4714E-005,6.0231E-005,6.5597E-005,7.0856E-005,7.6038E-005,8.1003E-005,8.3712E-005,8.3712E-005
98.0000,NaN,NaN,NaN,NaN,3.1181E-006,3.1181E-006,1.9342E-006,1.5728E-006,1.5202E-006,1.5500E-006,1.6079E-006,1.6720E-006,1.7372E-006,1.8003E-006,1.8638E-006,1.9312E-006,2.0088E-006,2.0815E-006,2.1813E-006,2.2458E-006,2.3800E-006,2.5387E-006,2.7426E-006,3.0063E-006,3.3076E-006,3.5970E-006,4.1648E-006,5.5194E-006,6.2476E-006,6.5644E-006,7.4293E-006,8.8313E-006,9.5632E-006,9.7793E-006,9.8513E-006,9.7519E-006,9.8573E-006,1.0443E-005,1.1523E-005,1.3719E-005,1.7409E-005,2.1116E-005,2.3821E-005,2.6672E-005,2.9613E-005,3.2471E-005,3.5220E-005,3.7946E-005,4.0731E-005,4.2331E-005,4.2331E-005
99.0000,NaN,NaN,NaN,NaN,1.8095E-005,1.8095E-005,1.6973E-005,1.5774E-005,1.4238E-005,1.2836E-005,1.2135E-005,1.2576E-005,1.4304E-005,1.6908E-005,1.9345E-005,2.0474E-005,2.1027E-005,2.1193E-005,2.0668E-005,1.8767E-005,1.7037E-005,1.5616E-005,1.6154E-005,1.7872E-005,1.7113E-005,1.4129E-005,1.4136E-005,1.7261E-005,1.9276E-005,1.9585E-005,2.1574E-005,2.1419E-005,2.2714E-005,2.5513E-005,3.0440E-005,3.5529E-005,3.8951E-005,4.1564E-005,4.4969E-005,4.8953E-005,5.3348E-005,5.8039E-005,6.2854E-005,6.7676E-005,7.2480E-005,7.7232E-005,8.2058E-005,8.7071E-005,9.2254E-005,9.5222E-005,9.5222E-005
100.0000,NaN,NaN,NaN,NaN,1.9290E-004,1.9290E-004,8.7679E-005,4.1904E-005,4.4350E-005,7.0261E-005,1.0573E-004,1.4153E-004,1.7296E-004,2.0134E-004,2.2950E-004,2.5710E-004,2.8070E-004,2.9882E-004,3.1246E-004,3.2308E-004,3.3153E-004,3.3836E-004,3.4393E-004,3.4846E-004,3.5212E-004,3.5506E-004,3.5739E-004,3.5925E-004,3.6080E-004,3.6214E-004,3.6327E-004,3.6421E-004,3.6496E-004,3.6544E-004,3.6553E-004,3.6509E-004,3.6399E-004,3.6212E-004,3.5939E-004,3.5573E-004,3.5106E-004,3.4523E-004,3.3800E-004,3.2909E-004,3.1834E-004,3.0553E-004,2.9053E-004,2.7317E-004,2.5387E-004,2.4249E-004,2.4249E-004
101.0000,NaN,NaN,NaN,NaN,1.7730E-004,1.7730E-004,8.1659E-005,5.9097E-005,5.9455E-005,5.4106E-005,4.4533E-005,3.6862E-005,3.2356E-005,2.9651E-005,2.7651E-005,2.6017E-005,2.4501E-005,2.2903E-005,2.1557E-005,1.9880E-005,1.8918E-005,1.8323E-005,1.7986E-005,1.7722E-005,1.7243E-005,1.6622E-005,1.6392E-005,1.6727E-005,1.6431E-005,1.5476E-005,1.4730E-005,1.4220E-005,1.3359E-005,1.2314E-005,1.1369E-005,1.0656E-005,1.0267E-005,1.0246E-005,1.0585E-005,1.1280E-005,1.2257E-005,1.3380E-005,1.4597E-005,1.5906E-005,1.7323E-005,1.8869E-005,2.0592E-005,2.2546E-005,2.4726E-005,2.6020E-005,2.6020E-005
102.0000,NaN,NaN,NaN,NaN,1.4204E-004,1.4204E-004,5.7689E-005,1.9487E-005,9.2382E-006,6.9154E-006,6.1513E-006,5.8854E-006,5.8425E-006,5.9021E-006,6.0147E-006,6.1684E-006,6.3807E-006,6.6143E-006,6.9895E-006,7.3392E-006,8.0675E-006,8.9825E-006,1.0116E-005,1.1425E-005,1.2711E-005,1.3724E-005,1.4649E-005,1.6113E-005,1.6883E-005,1.7062E-005,1.6795E-005,1.6382E-005,1.5642E-005,1.4594E-005,1.3427E-005,1.2287E-005,1.1421E-005,1.1030E-005,1.1172E-005,1.1899E-005,1.3183E-005,1.4873E-005,1.6896E-005,1.9060E-005,2.1282E-005,2.3548E-005,2.5865E-005,2.8300E-005,3.0844E-005,3.2306E-005,3.2306E-005
103.0000,NaN,NaN,NaN,NaN,1.3440E-004,1.3440E-004,5.4662E-005,1.7882E-005,7.8966E-006,5.7590E-006,5.2016E-006,5.1096E-006,5.2041E-006,5.3872E-006,5.6293E-006,5.9285E-006,6.3020E-006,6.7310E-006,7.3176E-006,7.9494E-006,8.8994E-006,9.9700E-006,1.0960E-005,1.1575E-005,1.1631E-005,1.1454E-005,1.2141E-005,1.4688E-005,1.7899E-005,2.5827E-005,5.8605E-005,1.4296E-004,2.7697E-004,3.7607E-004,4.1583E-004,4.3227E-004,4.5059E-004,4.6464E-004,4.5808E-004,4.2931E-004,4.1040E-004,4.0013E-004,3.9610E-004,3.9781E-004,4.0455E-004,4.1557E-004,4.3000E-004,4.4655E-004,4.6329E-004,4.7250E-004,4.7250E-004
104.0000,NaN,NaN,NaN,NaN,1.1057E-004,1.1057E-004,4.7747E-005,2.2105E-005,2.1684E-005,3.3475E-005,5.9693E-005,9.4617E-005,1.2347E-004,1.3936E-004,1.4699E-004,1.4948E-004,1.4828E-004,1.4439E-004,1.3920E-004,1.3373E-004,1.2854E-004,1.2397E-004,1.2015E-004,1.1710E-004,1.1467E-004,1.1266E-004,1.1094E-004,1.0961E-004,1.0882E-004,1.0851E-004,1.0860E-004,1.0914E-004,1.1016E-004,1.1159E-004,1.1332E-004,1.1523E-004,1.1728E-004,1.1945E-004,1.2176E-004,1.2422E-004,1.2681E-004,1.2944E-004,1.3202E-004,1.3448E-004,1.3679E-004,1.3888E-004,1.4054E-004,1.4134E-004,1.4069E-004,1.3981E-004,1.3981E-004
105.0000,NaN,NaN,NaN,NaN,1.0281E-004,1.0281E-004,6.8522E-005,5.7089E-005,5.6973E-005,5.2375E-005,3.9574E-005,2.9536E-005,2.6517E-005,2.7011E-005,3.8658E-005,6.3485E-005,9.6947E-005,1.2330E-004,1.4471E-004,1.6328E-004,1.7796E-004,1.8891E-004,1.9687E-004,2.0281E-004,2.0700E-004,2.0896E-004,2.0895E-004,2.0904E-004,2.1103E-004,2.1429E-004,2.1816E-004,2.2362E-004,2.3096E-004,2.3922E-004,2.4721E-004,2.5402E-004,2.5905E-004,2.6206E-004,2.6296E-004,2.6174E-004,2.5844E-004,2.5315E-004,2.4585E-004,2.3657E-004,2.2515E-004,2.1123E-004,1.9415E-004,1.7288E-004,1.4695E-004,1.3092E-004,1.3092E-004
