datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
2.75	1.4885228	0	-1.5499939	0	4.9191811	239.08	0
2.79166666666667	1.1923087	0	-1.7800049	0	4.9412508	239.08	0
2.83333333333333	1.4183441	0	-2.0099854	0	4.9633087	239.08	0
2.875	2.0063151	0	-2.2399963	0	4.9856406	259.63	0
2.91666666666667	2.0776188	0	-2.2800049	0	4.9737364	259.63	0
2.95833333333333	2.1552263	0	-2.3200134	0	4.9626131	259.63	0
3	2.2403571	0	-2.3599915	0	4.9508597	282.48001	5.6400001e-08
3.04166666666667	2.8057797	0	-2.5300049	0	4.8119732	282.48001	0
3.08333333333333	3.3752036	0	-2.6999878	0	4.6731358	282.48001	0
3.125	3.9468976	0	-2.8599915	0	4.5341892	274.64999	0
3.16666666666667	4.0288211	0	-3.2299866	0	4.3818581	274.64999	0
3.20833333333333	4.2601878	0	-3.5900024	0	4.2284239	274.64999	0
3.25	4.6185929	0	-3.9499878	0	4.0748552	238	0
3.29166666666667	4.8400516	0	-4.2599854	0	3.9576742	238	0
3.33333333333333	5.0642471	0	-4.5700134	43.816002	3.8399366	238	0
3.375	5.2833702	0	-4.880011	166.51199	3.7227014	232.62	0
3.41666666666667	5.2538082	0	-4.0099854	253.36	3.8108032	232.62	0
3.45833333333333	5.2327909	0	-3.130011	323.56601	3.8985996	232.62	0
3.5	5.2286996	0	-2.2599854	327.33701	3.986127	268.51001	0
3.54166666666667	5.3302252	0	-1.880011	298.79599	4.0004217	268.51001	0
3.58333333333333	5.4318046	0	-1.5000061	249.549	4.0148487	268.51001	0
3.625	5.5334347	0	-1.1099915	164.304	4.0289863	226.72	0
3.66666666666667	4.8091684	0	-1.8200134	58.799999	4.0440357	226.71001	0
3.70833333333333	4.0894988	0	-2.5199951	0	4.0592325	226.71001	0
3.75	3.3856461	0	-3.2299866	0	4.0750152	201.89999	0
3.79166666666667	2.8146049	0	-3.5799927	0	4.0337557	201.89999	0
3.83333333333333	2.3169807	0	-3.9299988	0	3.9928276	201.89999	0
3.875	1.9731194	0	-4.2800049	0	3.9519299	219	0
3.91666666666667	1.8853382	0	-4.2999939	0	3.9763931	219	0
3.95833333333333	2.0047195	0	-4.3200134	0	4.0008494	219	0
4	2.3210557	0	-4.3299927	0	4.0259826	244.06	0
4.04166666666667	2.8670019	0	-4.3500122	0	4.0539414	244.06	0
4.08333333333333	3.5119937	0	-4.3599915	0	4.0829387	244.06	0
4.125	4.2209594	0	-4.3700012	0	4.111423	265.35001	0
4.16666666666667	4.7730284	0	-4.0900024	0	4.1372012	265.35001	0
4.20833333333333	5.3358597	0	-3.8100037	0	4.1637275	265.35001	0
4.25	5.889253	0	-3.5300049	0	4.1903519	269.76001	0
4.29166666666667	6.2300963	0	-3.0300049	0	4.2160395	269.76001	0
4.33333333333333	6.6836669	0	-2.5300049	37.952	4.2412954	269.76001	0
4.375	7.2111027	0	-2.0199951	63.68	4.2666525	292.82001	0
4.41666666666667	6.7174399	0	-1.3899902	96.896004	4.4976508	292.82999	0
4.45833333333333	6.8342155	0	-0.7500061	123.8	4.7278005	292.82999	0
4.5	7.5199801	0	-0.10999146	237.092	4.9581751	278.70999	0
4.54166666666667	7.6964019	0	0.71999512	216.645	5.1582783	278.70999	0
4.58333333333333	8.3485624	0	1.5500122	181.269	5.3589831	278.70999	0
4.625	9.3777287	0	2.3799988	163.952	5.5597749	234.2	0
4.66666666666667	8.9520111	0	1.7000061	59.903999	5.4229394	234.2	0
4.70833333333333	8.5373121	0	1.0200134	0	5.2857159	234.2	0
4.75	8.1177889	0	0.35	0	5.1482361	208.11	0
4.79166666666667	7.9429778	0	-0.28000488	0	4.9823493	208.11	0
4.83333333333333	7.7806425	0	-0.91000977	0	4.8161033	208.11	0
4.875	7.6282958	0	-1.5300049	0	4.6502173	198.08	0
4.91666666666667	7.1077495	0	-1.9100098	0	4.5185856	198.08	0
4.95833333333333	6.5940732	0	-2.2800049	0	4.3868171	198.08	0
5	6.080477	0	-2.65	0	4.254727	191.5	0
5.04166666666667	5.3380239	0	-3.1399902	0	4.1626035	191.5	0
5.08333333333333	4.6224779	0	-3.630011	0	4.0711757	191.5	0
5.125	3.9637609	0	-4.1200012	0	3.979636	189.09	0
5.16666666666667	3.8862322	0	-4.2999939	0	3.9129323	189.09	0
5.20833333333333	3.896832	0	-4.4899963	0	3.8452595	189.09	0
5.25	3.9755377	0	-4.669989	0	3.7783522	196.77	0
5.29166666666667	3.8740806	0	-4.4799866	0	3.7977946	196.77	0
5.33333333333333	3.7821686	0	-4.2999939	49.056	3.8167363	196.77	0
5.375	3.6808966	0	-4.1099915	188.992	3.836397	207.33	0
5.41666666666667	3.8421348	0	-2.5000061	287.60001	3.8807825	207.33	0
5.45833333333333	4.0312032	0	-0.88999023	367.57001	3.925373	207.33	0
5.5	4.2474698	0	0.73000488	393.90302	3.9699723	221.21001	0
5.54166666666667	4.2452914	0	1.119989	360.293	4.0697225	221.21001	0
5.58333333333333	4.2517407	0	1.5200134	302.013	4.169405	221.21001	0
5.625	4.2498236	0	1.9200073	183.23199	4.2694468	223.3	0
5.66666666666667	3.9920546	0	0.86998901	68.32	4.3304383	223.3	0
5.70833333333333	3.7497732	0	-0.16998901	0	4.3913357	223.28999	0
5.75	3.4956687	0	-1.2200073	0	4.4525064	243.58	0
5.79166666666667	3.5420333	0	-1.2299866	0	4.3918833	243.58	0
5.83333333333333	3.5954695	0	-1.2500061	0	4.3306715	243.58	0
5.875	3.670436	0	-1.2599854	0	4.2696383	257.75	0
5.91666666666667	3.9397462	0	-1.2699951	0	4.263341	257.75	0
5.95833333333333	4.2152699	0	-1.2800049	0	4.2575247	257.75	0
6	4.4980217	0	-1.2900146	0	4.2509223	281.57999	0
6.04166666666667	4.5980104	0	-1.2200073	0	4.2253946	281.57999	0
6.08333333333333	4.6979676	0	-1.1399902	0	4.1993908	281.57999	0
6.125	4.8176861	0	-1.0600037	0	4.174059	266.94	0
6.16666666666667	4.7400949	0	-1.130011	0	4.2132549	266.94	0
6.20833333333333	4.8165654	0	-1.1900085	0	4.2523918	266.94	0
6.25	5.0496734	0	-1.2500061	0	4.291991	214.77	0
6.29166666666667	4.6091321	0	-1.4100098	0	4.2522746	214.77	0
6.33333333333333	4.442083	0	-1.5600037	48.759998	4.2124826	214.77	0
6.375	4.5887799	0	-1.7200073	195.45599	4.1726749	198.32001	0
6.41666666666667	4.6395367	0	-1.0400146	297.35999	4.0924868	198.32001	0
6.45833333333333	4.7497896	0	-0.35001221	380.14801	4.0122571	198.32001	0
6.5	4.9254643	0	0.33001099	365.60501	3.9319883	214.28	0
6.54166666666667	5.2667732	0	0.36998901	334.75299	3.8707378	214.28	0
6.58333333333333	5.6155678	0	0.40999756	281.129	3.8093061	214.28	0
6.625	5.9706781	0	0.4500061	124.112	3.7478	250.89	0
6.66666666666667	6.2035472	0	-0.12000122	47.216	3.719288	250.89	0
6.70833333333333	6.4677738	0	-0.69000854	0	3.6902933	250.89	0
6.75	6.7693206	0	-1.2599854	0	3.6617416	247.39999	0
6.79166666666667	6.7510073	0	-2.3400024	0	3.4061128	247.39999	0
6.83333333333333	6.8844752	0	-3.4100098	0	3.1504576	247.39999	0
6.875	7.1440044	0	-4.4899963	0	2.8949734	182	0
6.91666666666667	7.0718101	0	-5.4100098	0	2.6916936	181.99001	0
6.95833333333333	6.9973209	0	-6.3200134	0	2.4887849	181.99001	0
7	6.9407564	0	-7.2399963	0	2.2857871	171.58	0
7.04166666666667	7.1936085	0	-8.1799988	0	2.0920042	171.58	0
7.08333333333333	7.4636253	0	-9.1200012	0	1.8977643	171.58	0
7.125	7.7363816	0	-10.060004	0	1.7030785	161.71001	0
7.16666666666667	7.0294309	0	-10.66001	0	1.633117	161.71001	0
7.20833333333333	6.3551714	0	-11.259985	0	1.5623381	161.71001	0
7.25	5.7224207	0	-11.859991	0	1.4916921	154.19	0
7.29166666666667	5.0012	0	-12.130011	0	1.4392783	154.19	0
7.33333333333333	4.296615	0	-12.4	51.992001	1.3870703	154.19	0
7.375	3.5876594	0	-12.669989	199.37601	1.3348937	161.14	0
7.41666666666667	2.8675426	0	-11.870001	303.20001	1.3224642	161.14	0
7.45833333333333	2.2193919	0	-11.060004	387.69501	1.3092235	161.14	0
7.5	1.7262677	0	-10.250006	408.92599	1.2969229	186.61	0
7.54166666666667	1.7557335	0	-9.5600037	374.78601	1.3271456	186.61	0
7.58333333333333	2.0564289	0	-8.8700012	315.32001	1.3568518	186.61	0
7.625	2.5477832	0	-8.1799988	137.36	1.386977	238.16	0
7.66666666666667	2.817836	0	-8.0199951	53.312	1.4526742	238.16	0
7.70833333333333	3.5453914	0	-7.8599915	0	1.5183073	238.16	0
7.75	4.498811	0	-7.6999878	0	1.5838678	218.99001	0
7.79166666666667	5.2800189	0	-7.7299866	0	1.687757	218.99001	0
7.83333333333333	6.0545023	0	-7.7500061	0	1.7925786	218.99001	0
7.875	6.8320421	0	-7.7699951	0	1.8961209	208.83	0
7.91666666666667	6.8860005	0	-7.4400085	0	2.055484	208.84	0
7.95833333333333	6.9400287	0	-7.1000122	0	2.214862	208.84	0
8	6.9941263	0	-6.7699951	0	2.3734232	231.23	0
8.04166666666667	7.1936987	0	-6.419989	0	2.4745307	231.23	0
8.08333333333333	7.4176342	0	-6.0600037	0	2.5759706	231.23	0
8.125	7.6701042	0	-5.7099976	0	2.6764763	231.53	0
8.16666666666667	7.604275	0	-5.2999939	0	2.8895124	231.53	0
8.20833333333333	7.56164	0	-4.8899902	0	3.1021149	231.53	0
8.25	7.5579429	0	-4.4799866	0	3.3144865	236.57001	0
8.29166666666667	7.3553246	0	-3.8700012	0	3.5843095	236.57001	0
8.33333333333333	7.1752141	0	-3.2599854	48.728001	3.853344	236.57001	0
8.375	7.0156682	0	-2.6399902	71.552002	4.121447	316.03	0
8.41666666666667	7.3104377	0	-1.2299866	108.752	4.5235893	316.03	1.288e-07
8.45833333333333	7.6923663	0	0.17998657	139.07401	4.9237461	316.03	0
8.5	8.1551519	0	1.6	161.42999	5.3232406	331.70999	0
8.54166666666667	8.0610487	0	2.369989	148.105	5.5356339	331.70999	0
8.58333333333333	8.0416538	0	3.1400085	124.833	5.7478178	331.70999	0
8.625	8.0962214	0	3.8999878	107.712	5.9597786	327.89001	0
8.66666666666667	7.6580023	0	3.6799866	42.624001	6.2404228	327.89001	0
8.70833333333333	7.2629058	0	3.4699951	0	6.5208369	327.89001	0
8.75	6.9362884	0	3.2499939	0	6.8017291	325.38	0
8.79166666666667	5.8910866	0	3.1899963	0	6.9337121	325.38	0
8.83333333333333	4.880369	0	3.1299988	0	7.0658731	325.38	0
8.875	3.9457572	0	3.080011	0	7.1981309	320.97	0
8.91666666666667	3.3481936	0	2.6299988	0	7.0186457	320.97	0
8.95833333333333	2.8744566	0	2.1899963	0	6.8396616	320.97	0
9	2.5811818	0	1.7499939	0	6.6608362	309.28	0
9.04166666666667	2.2165063	0	1.4900146	0	6.5358913	309.28	0
9.08333333333333	2.0443581	0	1.2400146	0	6.4100746	309.28	0
9.125	2.1002143	0	0.99001465	0	6.2851289	264.84	0
9.16666666666667	2.5284185	0	0.36998901	0	6.0356744	264.84	0
