0	3.5200134	5.8570003	3.6669469	0.88737734	2020-04-05 22:00:00
0	2.580011	5.7365001	3.582178	0.85922168	2020-04-05 23:00:00
0	1.6299988	5.6159337	3.524273	0.83106601	2020-04-06 00:00:00
0	1.0899902	5.5199057	3.3336166	0.80291035	2020-04-06 01:00:00
0	0.54000244	5.4246045	3.1447894	0.77475468	2020-04-06 02:00:00
0	-6.103516e-06	5.3284544	2.9581413	0.74659902	2020-04-06 03:00:00
0	0.46999512	5.4854143	2.6500189	0.71844335	2020-04-06 04:00:00
0	0.93999634	5.6417047	2.3333453	0.69028769	2020-04-06 05:00:00
37.104	1.3999878	5.7984109	2.0268449	0.66213202	2020-04-06 06:00:00
127.808	3.580011	6.2674684	2.2689645	0.63397636	2020-04-06 07:00:00
212.412	5.7600037	6.7359756	2.5249159	0.82231832	2020-04-06 08:00:00
367.05301	7.9299866	7.2036797	2.7960865	0.73400291	2020-04-06 09:00:00
459.43301	9.9599854	7.6431176	3.5722962	0.74556857	2020-04-06 10:00:00
522.461	11.990015	8.0808445	4.363313	0.75425613	2020-04-06 11:00:00
642.04199	14.020013	8.5154511	5.1410212	0.63194004	2020-04-06 12:00:00
595.68903	14.790002	8.9516651	5.5836368	0.70493443	2020-04-06 13:00:00
528.94501	15.560052	9.3873371	6.018538	0.73626002	2020-04-06 14:00:00
370.27701	16.330011	9.8221826	6.4623294	0.85150211	2020-04-06 15:00:00
268.617	15.649988	10.288074	5.8740276	0.88040289	2020-04-06 16:00:00
162.12801	14.970026	10.753608	5.2956208	0.91332597	2020-04-06 17:00:00
34.959999	14.290033	11.216921	4.7455769	1	2020-04-06 18:00:00
0	12.559991	10.804313	4.2160172	0.95005937	2020-04-06 19:00:00
0	10.83999	10.390346	3.8247222	0.90011874	2020-04-06 20:00:00
0	9.1100098	9.9748016	3.6263066	0.8501781	2020-04-06 21:00:00
0	8.9300476	9.9491618	3.9749843	0.80023747	2020-04-06 22:00:00
0	8.7600037	9.9239259	4.374117	0.75029684	2020-04-06 23:00:00
0	8.580011	9.8989453	4.8053408	0.70035621	2020-04-07 00:00:00
0	8.5400024	10.096707	4.6068861	0.65041558	2020-04-07 01:00:00
