datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Rainfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2020-01-19 00:00:00,-14.660009765625,0,229.630004882812,79.3841502411775,9.20070141003059,0,98449.921875
2020-01-19 01:00:00,-14.829992675781,0,229.630004882812,79.8844634271603,8.88684406161649,0,98466.078125
2020-01-19 02:00:00,-14.989996337891,0,229.630004882812,80.269324318894,8.58236566713468,0,98482.78125
2020-01-19 03:00:00,-15.160009765625,0,230.770004272461,80.7512783575992,8.29867478396482,0,98498.84375
2020-01-19 04:00:00,-14.970007324219,0,230.770004272461,81.1902553540361,8.07527088029818,0,98624.703125
2020-01-19 05:00:00,-14.790014648438,0,230.770004272461,81.6776542573293,7.84701863103419,0,98750.65625
2020-01-19 06:00:00,-14.609991455078,0,219.080001831055,82.1226151325019,7.61002638768397,0,98876.5234375
2020-01-19 07:00:00,-14.350012207031,0,219.089996337891,82.3472093803809,7.33501890563609,0,98889.0625
2020-01-19 08:00:00,-14.079992675781,50.976001739502,219.089996337891,82.4697800174694,7.06983020195483,0,98901.6015625
2020-01-19 09:00:00,-13.820013427734,180.36799621582,208.699996948242,82.6201017675825,6.80978706564718,0,98914.2421875
2020-01-19 10:00:00,-12.530004882812,270.111999511719,208.699996948242,83.5717749537247,6.72976213003653,0,99034.8828125
2020-01-19 11:00:00,-11.239996337891,344.625,208.699996948242,83.6495155480755,6.65763462393228,0,99155.1171875
2020-01-19 12:00:00,-9.94998779296895,414.518005371094,210.720001220703,83.013613866429,6.60655745227719,0,99275.796875
2020-01-19 13:00:00,-9.16000976562498,383.747985839844,210.729995727539,84.4043876651111,6.1379477549766,0,99284.71875
2020-01-19 14:00:00,-8.37000122070299,329.467987060547,210.729995727539,85.3616552651076,5.68476031255254,0,99294.28125
2020-01-19 15:00:00,-7.579992675781,229.951995849609,215.449996948242,85.9323566520689,5.24958102819676,0,99303.84375
2020-01-19 16:00:00,-8.28000488281197,108.255996704102,215.449996948242,88.1143523122712,4.77061841378794,0,99473.640625
2020-01-19 17:00:00,-8.979986572266,0,215.449996948242,90.3105061812017,4.30698264052128,0,99642.703125
2020-01-19 18:00:00,-9.67999877929697,0,233.089996337891,92.4735004615734,3.87056846664835,0,99812.203125
2020-01-19 19:00:00,-9.72000732421895,0,233.089996337891,92.1550121219711,3.83762936111262,0,99782.0234375
2020-01-19 20:00:00,-9.75998535156197,0,233.089996337891,91.8392854090762,3.81848144076389,0,99751.84375
2020-01-19 21:00:00,-9.79999389648395,0,243.970001220703,91.5102581832164,3.80686213863031,0,99721.5625
2020-01-19 22:00:00,-9.94000854492197,0,243.970001220703,91.9685456206271,3.50104273388586,0,99787.1796875
2020-01-19 23:00:00,-10.079992675781,0,243.970001220703,92.4147445314391,3.20326394003637,0,99852.8984375
