datetime,Depth_meter,Water_Temperature_celsius
2020-08-18,1.5,24.65
2020-08-19,1.5,24.7041666666667
2020-08-20,1.5,24.6583333333333
2020-08-21,1.5,24.5125
2020-08-22,1.5,24.6541666666667
2020-08-23,1.5,24.5333333333333
2020-08-24,1.5,25.2291666666667
2020-08-25,1.5,25.8958333333333
2020-08-26,1.5,25.7
2020-08-27,1.5,25.7416666666667
2020-08-28,1.5,25.7583333333333
2020-08-29,1.5,25.3208333333333
2020-08-30,1.5,24.8416666666667
2020-08-31,1.5,24.0875
2020-09-01,1.5,23.6291666666667
2020-09-02,1.5,23.3708333333333
2020-09-03,1.5,23.1
2020-09-04,1.5,22.5708333333333
2020-09-05,1.5,22.4
2020-09-06,1.5,22.0583333333333
2020-09-07,1.5,21.6083333333333
2020-09-08,1.5,20.9625
2020-09-09,1.5,20.0375
2020-09-10,1.5,19.075
2020-09-11,1.5,18.6291666666667
2020-09-12,1.5,18.3833333333333
2020-09-13,1.5,18.4541666666667
2020-09-14,1.5,18.7125
2020-09-15,1.5,18.4958333333333
2020-09-16,1.5,18.8083333333333
2020-09-17,1.5,18.9083333333333
2020-09-18,1.5,18.55
2020-09-19,1.5,18.3458333333333
2020-09-20,1.5,18.1083333333333
2020-09-21,1.5,17.975
2020-09-22,1.5,18
2020-09-23,1.5,18.7333333333333
2020-09-24,1.5,18.6333333333333
2020-09-25,1.5,18.2833333333333
2020-09-26,1.5,18.4208333333333
2020-09-27,1.5,18.7
2020-09-28,1.5,18.3458333333333
2020-09-29,1.5,17.7583333333333
2020-09-30,1.5,17.3708333333333
2020-10-01,1.5,16.8458333333333
2020-10-02,1.5,16.4291666666667
2020-10-03,1.5,16.1375
2020-10-04,1.5,15.7666666666667
2020-10-05,1.5,15.45
2020-10-06,1.5,15.2083333333333
2020-10-07,1.5,15.1916666666667
2020-10-08,1.5,15.3291666666667
2020-10-09,1.5,15.2125
2020-10-10,1.5,15.3625
2020-10-11,1.5,15.1958333333333
2020-10-12,1.5,15.0708333333333
2020-10-13,1.5,14.8291666666667
2020-10-14,1.5,14.6666666666667
2020-10-15,1.5,14.3375
2020-10-16,1.5,13.9708333333333
2020-10-17,1.5,13.4875
2020-10-18,1.5,13.25
2020-10-19,1.5,12.9375
2020-10-20,1.5,12.4791666666667
2020-10-21,1.5,12.3916666666667
2020-10-22,1.5,12.3125
2020-10-23,1.5,12.0083333333333
2020-10-24,1.5,11.6833333333333
2020-10-25,1.5,11.325
2020-10-26,1.5,10.9416666666667
2020-10-27,1.5,10.8083333333333
2020-10-28,1.5,10.4208333333333
2020-10-29,1.5,10.1375
2020-10-30,1.5,9.8875
2020-10-31,1.5,9.73333333333333
2020-11-01,1.5,9.5125
2020-11-02,1.5,9.00416666666667
2020-11-03,1.5,8.92083333333333
2020-11-04,1.5,9.1
2020-11-05,1.5,9.21666666666667
2020-11-06,1.5,9.5
2020-11-07,1.5,9.5
2020-11-08,1.5,9.58333333333333
2020-11-09,1.5,9.87916666666667
2020-11-10,1.5,9.99583333333333
2020-11-11,1.5,9.875
2020-11-12,1.5,9.71666666666667
2020-11-13,1.5,9.53333333333333
2020-11-14,1.5,9.1625
2020-11-15,1.5,8.99583333333333
2020-11-16,1.5,8.54166666666667
2020-11-17,1.5,8.15833333333333
2020-11-18,1.5,7.9375
2020-11-19,1.5,7.82916666666667
2020-11-20,1.5,7.74166666666667
2020-11-21,1.5,7.7
2020-04-03,2,4.14166666666667
2020-04-04,2,4.35
2020-04-05,2,4.96666666666667
2020-04-06,2,5.32916666666667
2020-04-07,2,5.27083333333333
2020-04-08,2,5.275
2020-04-09,2,5.41666666666667
2020-04-10,2,5.51666666666667
2020-04-11,2,5.84166666666667
2020-04-12,2,5.98333333333333
2020-04-13,2,5.7625
2020-04-14,2,5.59583333333333
2020-04-15,2,5.49166666666667
2020-04-16,2,5.55
2020-04-17,2,5.63333333333333
2020-04-18,2,5.69166666666667
2020-04-19,2,6.29166666666667
2020-04-20,2,6.50833333333333
2020-04-21,2,6.50833333333333
2020-04-22,2,6.79583333333333
2020-04-23,2,6.8625
2020-04-24,2,7.00833333333333
2020-04-25,2,7.19166666666667
2020-04-26,2,7.2375
2020-04-27,2,7.65416666666667
2020-04-28,2,7.575
2020-04-29,2,7.72083333333333
2020-04-30,2,7.6625
2020-05-01,2,8.60833333333333
2020-05-02,2,8.75833333333333
2020-05-03,2,9.57083333333333
2020-05-04,2,9.87083333333333
2020-05-05,2,9.67916666666667
2020-05-06,2,9.64583333333333
2020-05-07,2,10.0666666666667
2020-05-08,2,10.2041666666667
2020-05-09,2,10.1916666666667
2020-05-10,2,10.0291666666667
2020-05-11,2,9.8875
2020-05-12,2,9.975
2020-05-13,2,10.3083333333333
2020-05-14,2,10.2
2020-05-15,2,11.1958333333333
2020-05-16,2,12.1375
2020-05-17,2,10.5416666666667
2020-05-18,2,10.7125
2020-05-19,2,11.7
2020-05-20,2,11.8583333333333
2020-05-21,2,12.375
2020-05-22,2,13.2083333333333
2020-05-23,2,13.4916666666667
2020-05-24,2,13.3208333333333
2020-05-25,2,15.0208333333333
2020-05-26,2,16.2625
2020-05-27,2,16.5166666666667
2020-05-28,2,18.05
2020-05-29,2,19.1708333333333
2020-05-30,2,18.6583333333333
2020-05-31,2,18.3458333333333
2020-06-01,2,17.7875
2020-06-02,2,18.2625
2020-06-03,2,19.2875
2020-06-04,2,20.025
2020-06-05,2,21.7083333333333
2020-06-06,2,22.3583333333333
2020-06-07,2,21.1583333333333
2020-06-08,2,21.0833333333333
2020-06-09,2,21.5916666666667
2020-06-10,2,20.5083333333333
2020-06-11,2,19.7041666666667
2020-06-12,2,19.9291666666667
2020-06-13,2,19.8333333333333
2020-06-14,2,19.5
2020-06-15,2,19.5
2020-06-16,2,19.6375
2020-06-17,2,20.4958333333333
2020-06-18,2,20.9208333333333
2020-06-19,2,21.8666666666667
2020-06-20,2,22.9416666666667
2020-06-21,2,22.9625
2020-06-22,2,23.1625
2020-06-23,2,22.8375
2020-06-24,2,22.5416666666667
2020-06-25,2,22.45
2020-06-26,2,22.9666666666667
2020-06-27,2,22.6833333333333
2020-06-28,2,23.3083333333333
2020-06-29,2,23.4375
2020-06-30,2,23.3541666666667
2020-07-01,2,24.15
2020-07-02,2,24.6208333333333
2020-07-03,2,25.25
2020-07-04,2,25.9708333333333
2020-07-05,2,27.4916666666667
2020-07-06,2,29.2791666666667
2020-07-07,2,29.4333333333333
2020-07-08,2,27.4458333333333
2020-07-09,2,28.175
2020-07-10,2,27.2833333333333
2020-07-11,2,26.6041666666667
2020-07-12,2,26.6166666666667
2020-07-13,2,26.5125
2020-07-14,2,26.1583333333333
2020-07-15,2,25.7041666666667
2020-07-16,2,25.1833333333333
2020-07-17,2,25.6875
2020-07-18,2,25.7458333333333
2020-07-19,2,25.9625
2020-07-20,2,25.8625
2020-07-21,2,25.9416666666667
2020-07-22,2,25.6125
2020-07-23,2,25.4291666666667
2020-07-24,2,25.4666666666667
2020-07-25,2,25.8625
2020-07-26,2,26.3125
2020-07-27,2,26.6
2020-07-28,2,26.2833333333333
2020-07-29,2,25.9958333333333
2020-07-30,2,26.2833333333333
2020-07-31,2,25.6833333333333
2020-08-01,2,25.5958333333333
2020-08-02,2,25.7208333333333
2020-08-03,2,24.7958333333333
2020-08-04,2,24.0083333333333
2020-08-05,2,23.7958333333333
2020-08-06,2,23.7583333333333
2020-08-07,2,23.7833333333333
2020-08-08,2,23.8416666666667
2020-08-09,2,24.4166666666667
2020-08-10,2,24.2083333333333
2020-08-11,2,24.2
2020-08-12,2,24.6166666666667
2020-08-13,2,24.2625
2020-08-14,2,24.325
2020-08-15,2,24.525
2020-08-16,2,24.5166666666667
2020-08-17,2,24.6125
2020-08-18,2,24.5625
2020-08-19,2,24.575
2020-08-20,2,24.6208333333333
2020-08-21,2,24.45
2020-08-22,2,24.6458333333333
2020-08-23,2,24.4916666666667
2020-08-24,2,24.8833333333333
2020-08-25,2,25.6375
2020-08-26,2,25.6571428571429
2020-08-27,2,25.7125
2020-08-28,2,25.7541666666667
2020-08-29,2,25.3166666666667
2020-08-30,2,24.7875
2020-08-31,2,24.0833333333333
2020-09-01,2,23.6125
2020-09-02,2,23.3541666666667
2020-09-03,2,23.0958333333333
2020-09-04,2,22.5708333333333
2020-09-05,2,22.3625
2020-09-06,2,22.0541666666667
2020-09-07,2,21.6083333333333
2020-09-08,2,20.9625
2020-09-09,2,20.0333333333333
2020-09-10,2,19.075
2020-09-11,2,18.625
2020-09-12,2,18.375
2020-09-13,2,18.4166666666667
2020-09-14,2,18.5583333333333
2020-09-15,2,18.4708333333333
2020-09-16,2,18.7833333333333
2020-09-17,2,18.8625
2020-09-18,2,18.525
2020-09-19,2,18.2958333333333
2020-09-20,2,18.1
2020-09-21,2,17.9666666666667
2020-09-22,2,17.9583333333333
2020-09-23,2,18.4875
2020-09-24,2,18.6125
2020-09-25,2,18.2625
2020-09-26,2,18.4125
2020-09-27,2,18.6791666666667
2020-09-28,2,18.3333333333333
2020-09-29,2,17.7541666666667
2020-09-30,2,17.3708333333333
2020-10-01,2,16.8375
2020-10-02,2,16.4125
2020-10-03,2,16.1166666666667
2020-10-04,2,15.7625
2020-10-05,2,15.4333333333333
2020-10-06,2,15.1875
2020-10-07,2,15.1833333333333
2020-10-08,2,15.2583333333333
2020-10-09,2,15.1708333333333
2020-10-10,2,15.325
2020-10-11,2,15.1833333333333
2020-10-12,2,15.0708333333333
2020-10-13,2,14.8
2020-10-14,2,14.6541666666667
2020-10-15,2,14.325
2020-10-16,2,13.9666666666667
2020-10-17,2,13.4583333333333
2020-10-18,2,13.2416666666667
2020-10-19,2,12.9208333333333
2020-10-20,2,12.4791666666667
2020-10-21,2,12.3458333333333
2020-10-22,2,12.2958333333333
2020-10-23,2,12
2020-10-24,2,11.6583333333333
2020-10-25,2,11.3041666666667
2020-10-26,2,10.9333333333333
2020-10-27,2,10.7958333333333
2020-10-28,2,10.4125
2020-10-29,2,10.1333333333333
2020-10-30,2,9.87916666666667
2020-10-31,2,9.73333333333333
2020-11-01,2,9.5125
2020-11-02,2,9.0125
2020-11-03,2,8.91666666666667
2020-11-04,2,9.09583333333333
2020-11-05,2,9.22083333333333
2020-11-06,2,9.39166666666667
2020-11-07,2,9.5
2020-11-08,2,9.57916666666667
2020-11-09,2,9.875
2020-11-10,2,10
2020-11-11,2,9.86666666666667
2020-11-12,2,9.70833333333333
2020-11-13,2,9.50833333333333
2020-11-14,2,9.15
2020-11-15,2,8.97083333333333
2020-11-16,2,8.52083333333333
2020-11-17,2,8.14166666666667
2020-11-18,2,7.91666666666667
2020-11-19,2,7.8125
2020-11-20,2,7.69583333333333
2020-11-21,2,7.67333333333333
2020-04-03,3,4.1125
2020-04-04,3,4.34166666666667
2020-04-05,3,4.9125
2020-04-06,3,5.30416666666667
2020-04-07,3,5.225
2020-04-08,3,5.24583333333333
2020-04-09,3,5.425
2020-04-10,3,5.51666666666667
2020-04-11,3,5.84166666666667
2020-04-12,3,5.9625
2020-04-13,3,5.775
2020-04-14,3,5.6
2020-04-15,3,5.49583333333333
2020-04-16,3,5.55416666666667
2020-04-17,3,5.60416666666667
2020-04-18,3,5.69166666666667
2020-04-19,3,6.22916666666667
2020-04-20,3,6.48333333333333
2020-04-21,3,6.52083333333333
2020-04-22,3,6.79166666666667
2020-04-23,3,6.84583333333333
2020-04-24,3,6.97916666666667
2020-04-25,3,7.18333333333333
2020-04-26,3,7.15
2020-04-27,3,7.5875
2020-04-28,3,7.55833333333333
2020-04-29,3,7.72916666666667
2020-04-30,3,7.65833333333333
2020-05-01,3,8.425
2020-05-02,3,8.72083333333333
2020-05-03,3,9.51666666666667
2020-05-04,3,9.85
2020-05-05,3,9.65
2020-05-06,3,9.55416666666667
2020-05-07,3,10.0541666666667
2020-05-08,3,10.1875
2020-05-09,3,10.1875
2020-05-10,3,10.0208333333333
2020-05-11,3,9.875
2020-05-12,3,9.9125
2020-05-13,3,10.2583333333333
2020-05-14,3,10.1625
2020-05-15,3,10.7875
2020-05-16,3,11.6166666666667
2020-05-17,3,10.5416666666667
2020-05-18,3,10.7166666666667
2020-05-19,3,11.7166666666667
2020-05-20,3,11.85
2020-05-21,3,12.325
2020-05-22,3,12.8791666666667
2020-05-23,3,13.2416666666667
2020-05-24,3,13.0875
2020-05-25,3,13.9375
2020-05-26,3,15.4541666666667
2020-05-27,3,15.7625
2020-05-28,3,17.0166666666667
2020-05-29,3,19.0208333333333
2020-05-30,3,18.6541666666667
2020-05-31,3,18.2666666666667
2020-06-01,3,17.7166666666667
2020-06-02,3,18.0916666666667
2020-06-03,3,19.1291666666667
2020-06-04,3,19.3208333333333
2020-06-05,3,20.0708333333333
2020-06-06,3,21.75
2020-06-07,3,20.8333333333333
2020-06-08,3,20.8083333333333
2020-06-09,3,21.525
2020-06-10,3,20.3
2020-06-11,3,19.7125
2020-06-12,3,19.8666666666667
2020-06-13,3,19.8208333333333
2020-06-14,3,19.4833333333333
2020-06-15,3,19.475
2020-06-16,3,19.5916666666667
2020-06-17,3,20.1458333333333
2020-06-18,3,20.6875
2020-06-19,3,21.5583333333333
2020-06-20,3,22.45
2020-06-21,3,22.8291666666667
2020-06-22,3,22.7916666666667
2020-06-23,3,22.8375
2020-06-24,3,22.5333333333333
2020-06-25,3,22.3916666666667
2020-06-26,3,22.8083333333333
2020-06-27,3,22.5833333333333
2020-06-28,3,22.6166666666667
2020-06-29,3,23.3125
2020-06-30,3,23.1208333333333
2020-07-01,3,23.8791666666667
2020-07-02,3,24.4166666666667
2020-07-03,3,24.5666666666667
2020-07-04,3,24.5291666666667
2020-07-05,3,25.2166666666667
2020-07-06,3,26.3791666666667
2020-07-07,3,27.9041666666667
2020-07-08,3,26.6125
2020-07-09,3,27.3416666666667
2020-07-10,3,27.1458333333333
2020-07-11,3,26.575
2020-07-12,3,26.5708333333333
2020-07-13,3,26.3583333333333
2020-07-14,3,26.0708333333333
2020-07-15,3,25.7
2020-07-16,3,25.1583333333333
2020-07-17,3,25.3916666666667
2020-07-18,3,25.7375
2020-07-19,3,25.9583333333333
2020-07-20,3,25.7375
2020-07-21,3,25.8916666666667
2020-07-22,3,25.5541666666667
2020-07-23,3,25.4166666666667
2020-07-24,3,25.3291666666667
2020-07-25,3,25.3583333333333
2020-07-26,3,26.2708333333333
2020-07-27,3,26.5625
2020-07-28,3,26.2625
2020-07-29,3,25.9333333333333
2020-07-30,3,26.0125
2020-07-31,3,25.5875
2020-08-01,3,25.4916666666667
2020-08-02,3,25.7083333333333
2020-08-03,3,24.7958333333333
2020-08-04,3,23.9875
2020-08-05,3,23.7583333333333
2020-08-06,3,23.6708333333333
2020-08-07,3,23.6833333333333
2020-08-08,3,23.7416666666667
2020-08-09,3,24.4
2020-08-10,3,24.1791666666667
2020-08-11,3,24.1416666666667
2020-08-12,3,24.0583333333333
2020-08-13,3,24.0625
2020-08-14,3,24.125
2020-08-15,3,24.4166666666667
2020-08-16,3,24.4458333333333
2020-08-17,3,24.5291666666667
2020-08-18,3,24.4833333333333
2020-08-19,3,24.4625
2020-08-20,3,24.4666666666667
2020-08-21,3,24.3375
2020-08-22,3,24.5958333333333
2020-08-23,3,24.4541666666667
2020-08-24,3,24.6375
2020-08-25,3,25.2916666666667
2020-08-26,3,25.5
2020-08-27,3,25.675
2020-08-28,3,25.7291666666667
2020-08-29,3,25.3166666666667
2020-08-30,3,24.7416666666667
2020-08-31,3,24.075
2020-09-01,3,23.5833333333333
2020-09-02,3,23.3416666666667
2020-09-03,3,23.0958333333333
2020-09-04,3,22.5708333333333
2020-09-05,3,22.3291666666667
2020-09-06,3,22.05
2020-09-07,3,21.6083333333333
2020-09-08,3,20.9625
2020-09-09,3,20.0458333333333
2020-09-10,3,19.075
2020-09-11,3,18.6291666666667
2020-09-12,3,18.3833333333333
2020-09-13,3,18.3541666666667
2020-09-14,3,18.4416666666667
2020-09-15,3,18.4541666666667
2020-09-16,3,18.7625
2020-09-17,3,18.8041666666667
2020-09-18,3,18.5125
2020-09-19,3,18.2541666666667
2020-09-20,3,18.1
2020-09-21,3,17.9541666666667
2020-09-22,3,17.9375
2020-09-23,3,18.0791666666667
2020-09-24,3,18.5291666666667
2020-09-25,3,18.2625
2020-09-26,3,18.4125
2020-09-27,3,18.65
2020-09-28,3,18.3333333333333
2020-09-29,3,17.7583333333333
2020-09-30,3,17.3708333333333
2020-10-01,3,16.8375
2020-10-02,3,16.4041666666667
2020-10-03,3,16.125
2020-10-04,3,15.7583333333333
2020-10-05,3,15.4416666666667
2020-10-06,3,15.1916666666667
2020-10-07,3,15.1833333333333
2020-10-08,3,15.2083333333333
2020-10-09,3,15.1333333333333
2020-10-10,3,15.2958333333333
2020-10-11,3,15.1833333333333
2020-10-12,3,15.0708333333333
2020-10-13,3,14.8083333333333
2020-10-14,3,14.6666666666667
2020-10-15,3,14.3333333333333
2020-10-16,3,13.9666666666667
2020-10-17,3,13.4791666666667
2020-10-18,3,13.2458333333333
2020-10-19,3,12.9291666666667
2020-10-20,3,12.4791666666667
2020-10-21,3,12.3291666666667
2020-10-22,3,12.3
2020-10-23,3,12.0041666666667
2020-10-24,3,11.6666666666667
2020-10-25,3,11.3208333333333
2020-10-26,3,10.9375
2020-10-27,3,10.8
2020-10-28,3,10.4208333333333
2020-10-29,3,10.1208333333333
2020-10-30,3,9.86666666666667
2020-10-31,3,9.7125
2020-11-01,3,9.50416666666667
2020-11-02,3,8.99166666666667
2020-11-03,3,8.8875
2020-11-04,3,9.0875
2020-11-05,3,9.15833333333333
2020-11-06,3,9.26666666666667
2020-11-07,3,9.47916666666667
2020-11-08,3,9.5625
2020-11-09,3,9.8625
2020-11-10,3,9.99166666666667
2020-11-11,3,9.84583333333333
2020-11-12,3,9.6875
2020-11-13,3,9.49166666666667
2020-11-14,3,9.13333333333333
2020-11-15,3,8.94166666666667
2020-11-16,3,8.50833333333333
2020-11-17,3,8.12083333333333
2020-11-18,3,7.90833333333333
2020-11-19,3,7.775
2020-11-20,3,7.67916666666667
2020-11-21,3,7.67333333333333
2020-04-03,4,4.05416666666667
2020-04-04,4,4.31666666666667
2020-04-05,4,4.8875
2020-04-06,4,5.2625
2020-04-07,4,5.175
2020-04-08,4,5.20833333333333
2020-04-09,4,5.40833333333333
2020-04-10,4,5.4875
2020-04-11,4,5.825
2020-04-12,4,5.94583333333333
2020-04-13,4,5.75833333333333
2020-04-14,4,5.5875
2020-04-15,4,5.49166666666667
2020-04-16,4,5.53333333333333
2020-04-17,4,5.56666666666667
2020-04-18,4,5.6875
2020-04-19,4,6.15833333333333
2020-04-20,4,6.41666666666667
2020-04-21,4,6.5125
2020-04-22,4,6.75416666666667
2020-04-23,4,6.80416666666667
2020-04-24,4,6.94583333333333
2020-04-25,4,7.14166666666667
2020-04-26,4,7.09583333333333
2020-04-27,4,7.50833333333333
2020-04-28,4,7.49166666666667
2020-04-29,4,7.69583333333333
2020-04-30,4,7.65
2020-05-01,4,8.22916666666667
2020-05-02,4,8.6375
2020-05-03,4,9.425
2020-05-04,4,9.78333333333333
2020-05-05,4,9.60833333333333
2020-05-06,4,9.5
2020-05-07,4,9.97916666666667
2020-05-08,4,10.1708333333333
2020-05-09,4,10.1583333333333
2020-05-10,4,10.0083333333333
2020-05-11,4,9.8625
2020-05-12,4,9.86666666666667
2020-05-13,4,10.1666666666667
2020-05-14,4,10.1166666666667
2020-05-15,4,10.5208333333333
2020-05-16,4,10.9583333333333
2020-05-17,4,10.525
2020-05-18,4,10.6833333333333
2020-05-19,4,11.6875
2020-05-20,4,11.8041666666667
2020-05-21,4,12.2583333333333
2020-05-22,4,12.6125
2020-05-23,4,12.8375
2020-05-24,4,12.8791666666667
2020-05-25,4,13.425
2020-05-26,4,14.6125
2020-05-27,4,15.0916666666667
2020-05-28,4,15.6333333333333
2020-05-29,4,18.5125
2020-05-30,4,18.55
2020-05-31,4,17.9958333333333
2020-06-01,4,17.5458333333333
2020-06-02,4,17.6125
2020-06-03,4,18.875
2020-06-04,4,18.8291666666667
2020-06-05,4,18.9583333333333
2020-06-06,4,20.0541666666667
2020-06-07,4,19.9833333333333
2020-06-08,4,20.3875
2020-06-09,4,21.1833333333333
2020-06-10,4,20.1041666666667
2020-06-11,4,19.6916666666667
2020-06-12,4,19.7666666666667
2020-06-13,4,19.7583333333333
2020-06-14,4,19.4083333333333
2020-06-15,4,19.4083333333333
2020-06-16,4,19.5166666666667
2020-06-17,4,19.9875
2020-06-18,4,20.4708333333333
2020-06-19,4,21.0166666666667
2020-06-20,4,21.4625
2020-06-21,4,22.5083333333333
2020-06-22,4,22.3791666666667
2020-06-23,4,22.7708333333333
2020-06-24,4,22.4833333333333
2020-06-25,4,22.3541666666667
2020-06-26,4,22.5
2020-06-27,4,22.4833333333333
2020-06-28,4,22.3
2020-06-29,4,22.9208333333333
2020-06-30,4,22.9208333333333
2020-07-01,4,23.3708333333333
2020-07-02,4,24.0791666666667
2020-07-03,4,24.1125
2020-07-04,4,23.9333333333333
2020-07-05,4,24.35
2020-07-06,4,24.2958333333333
2020-07-07,4,24.2875
2020-07-08,4,24.4083333333333
2020-07-09,4,24.0416666666667
2020-07-10,4,26.3375
2020-07-11,4,26.5583333333333
2020-07-12,4,26.5041666666667
2020-07-13,4,26.2666666666667
2020-07-14,4,25.9916666666667
2020-07-15,4,25.6916666666667
2020-07-16,4,25.1291666666667
2020-07-17,4,25.25
2020-07-18,4,25.6625
2020-07-19,4,25.9208333333333
2020-07-20,4,25.7
2020-07-21,4,25.8166666666667
2020-07-22,4,25.4833333333333
2020-07-23,4,25.3708333333333
2020-07-24,4,25.2375
2020-07-25,4,25.1416666666667
2020-07-26,4,26.0625
2020-07-27,4,26.4666666666667
2020-07-28,4,26.2291666666667
2020-07-29,4,25.8875
2020-07-30,4,25.7916666666667
2020-07-31,4,25.4958333333333
2020-08-01,4,25.4375
2020-08-02,4,25.6666666666667
2020-08-03,4,24.7916666666667
2020-08-04,4,23.9625
2020-08-05,4,23.7333333333333
2020-08-06,4,23.6291666666667
2020-08-07,4,23.6166666666667
2020-08-08,4,23.6458333333333
2020-08-09,4,24.3666666666667
2020-08-10,4,24.1458333333333
2020-08-11,4,24.0875
2020-08-12,4,23.9208333333333
2020-08-13,4,23.9458333333333
2020-08-14,4,24
2020-08-15,4,24.275
2020-08-16,4,24.3916666666667
2020-08-17,4,24.4666666666667
2020-08-18,4,24.3958333333333
2020-08-19,4,24.2875
2020-08-20,4,24.3041666666667
2020-08-21,4,24.2291666666667
2020-08-22,4,24.5208333333333
2020-08-23,4,24.3875
2020-08-24,4,24.4333333333333
2020-08-25,4,24.9083333333333
2020-08-26,4,25.1285714285714
2020-08-27,4,25.5666666666667
2020-08-28,4,25.6958333333333
2020-08-29,4,25.3041666666667
2020-08-30,4,24.7208333333333
2020-08-31,4,24.0375
2020-09-01,4,23.5583333333333
2020-09-02,4,23.2958333333333
2020-09-03,4,23.0958333333333
2020-09-04,4,22.5708333333333
2020-09-05,4,22.2875
2020-09-06,4,22.0375
2020-09-07,4,21.6083333333333
2020-09-08,4,20.9625
2020-09-09,4,20.0333333333333
2020-09-10,4,19.075
2020-09-11,4,18.625
2020-09-12,4,18.3708333333333
2020-09-13,4,18.3333333333333
2020-09-14,4,18.3833333333333
2020-09-15,4,18.4083333333333
2020-09-16,4,18.7291666666667
2020-09-17,4,18.7875
2020-09-18,4,18.5041666666667
2020-09-19,4,18.2208333333333
2020-09-20,4,18.0708333333333
2020-09-21,4,17.9291666666667
2020-09-22,4,17.9291666666667
2020-09-23,4,17.8958333333333
2020-09-24,4,18.2833333333333
2020-09-25,4,18.2333333333333
2020-09-26,4,18.3916666666667
2020-09-27,4,18.6125
2020-09-28,4,18.3333333333333
2020-09-29,4,17.7583333333333
2020-09-30,4,17.3708333333333
2020-10-01,4,16.8375
2020-10-02,4,16.3875
2020-10-03,4,16.1125
2020-10-04,4,15.7458333333333
2020-10-05,4,15.425
2020-10-06,4,15.175
2020-10-07,4,15.175
2020-10-08,4,15.1791666666667
2020-10-09,4,15.0958333333333
2020-10-10,4,15.2708333333333
2020-10-11,4,15.1708333333333
2020-10-12,4,15.0708333333333
2020-10-13,4,14.8041666666667
2020-10-14,4,14.6541666666667
2020-10-15,4,14.325
2020-10-16,4,13.9666666666667
2020-10-17,4,13.4666666666667
2020-10-18,4,13.2416666666667
2020-10-19,4,12.925
2020-10-20,4,12.475
2020-10-21,4,12.3041666666667
2020-10-22,4,12.2875
2020-10-23,4,11.9958333333333
2020-10-24,4,11.65
2020-10-25,4,11.3083333333333
2020-10-26,4,10.9333333333333
2020-10-27,4,10.7916666666667
2020-10-28,4,10.4083333333333
2020-10-29,4,10.1125
2020-10-30,4,9.8625
2020-10-31,4,9.7125
2020-11-01,4,9.4875
2020-11-02,4,8.975
2020-11-03,4,8.85416666666667
2020-11-04,4,9.06666666666667
2020-11-05,4,9.12916666666667
2020-11-06,4,9.1875
2020-11-07,4,9.45
2020-11-08,4,9.54166666666667
2020-11-09,4,9.82916666666667
2020-11-10,4,9.97916666666667
2020-11-11,4,9.83333333333333
2020-11-12,4,9.66666666666667
2020-11-13,4,9.475
2020-11-14,4,9.10833333333333
2020-11-15,4,8.93333333333333
2020-11-16,4,8.49166666666667
2020-11-17,4,8.10416666666667
2020-11-18,4,7.89166666666667
2020-11-19,4,7.77083333333333
2020-11-20,4,7.67083333333333
2020-11-21,4,7.66666666666667
2020-04-03,5,4.05416666666667
2020-04-04,5,4.32916666666667
2020-04-05,5,4.8875
2020-04-06,5,5.2125
2020-04-07,5,5.1875
2020-04-08,5,5.2125
2020-04-09,5,5.425
2020-04-10,5,5.5125
2020-04-11,5,5.8375
2020-04-12,5,5.95
2020-04-13,5,5.79166666666667
2020-04-14,5,5.61666666666667
2020-04-15,5,5.50416666666667
2020-04-16,5,5.5625
2020-04-17,5,5.57083333333333
2020-04-18,5,5.70416666666667
2020-04-19,5,6.15416666666667
2020-04-20,5,6.40416666666667
2020-04-21,5,6.53333333333333
2020-04-22,5,6.77916666666667
2020-04-23,5,6.83333333333333
2020-04-24,5,6.94166666666667
2020-04-25,5,7.14583333333333
2020-04-26,5,7.11666666666667
2020-04-27,5,7.42083333333333
2020-04-28,5,7.47916666666667
2020-04-29,5,7.71666666666667
2020-04-30,5,7.65833333333333
2020-05-01,5,8.1375
2020-05-02,5,8.5625
2020-05-03,5,9.36666666666667
2020-05-04,5,9.7375
2020-05-05,5,9.57916666666667
2020-05-06,5,9.50833333333333
2020-05-07,5,9.9
2020-05-08,5,10.1666666666667
2020-05-09,5,10.1416666666667
2020-05-10,5,10.0083333333333
2020-05-11,5,9.87083333333333
2020-05-12,5,9.85833333333333
2020-05-13,5,10.1125
2020-05-14,5,10.1125
2020-05-15,5,10.4291666666667
2020-05-16,5,10.5375
2020-05-17,5,10.4875
2020-05-18,5,10.6833333333333
2020-05-19,5,11.6875
2020-05-20,5,11.7416666666667
2020-05-21,5,12.2
2020-05-22,5,12.5125
2020-05-23,5,12.5583333333333
2020-05-24,5,12.7875
2020-05-25,5,13.1125
2020-05-26,5,13.8625
2020-05-27,5,14.2916666666667
2020-05-28,5,14.575
2020-05-29,5,17.5625
2020-05-30,5,17.975
2020-05-31,5,16.75
2020-06-01,5,17.2708333333333
2020-06-02,5,17.3791666666667
2020-06-03,5,18.5916666666667
2020-06-04,5,18.5333333333333
2020-06-05,5,18.375
2020-06-06,5,18.425
2020-06-07,5,19.3083333333333
2020-06-08,5,19.9958333333333
2020-06-09,5,20.1958333333333
2020-06-10,5,19.9041666666667
2020-06-11,5,19.7875
2020-06-12,5,19.7875
2020-06-13,5,19.8
2020-06-14,5,19.4541666666667
2020-06-15,5,19.4708333333333
