"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","Presspsia","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","NITRATE_UM_corrected","sampledate","NITRATE_uM_corrected","Dataset"
23,"2018-01-26 14:25:00","2018-01-26 14:26:00",22.94,2.49973333333333,739.65,0.415833333333333,1.7515,0.323333333333333,0.317,0.914333333333333,14.0786666666667,40.4026666666667,50.565,6.88266666666667,7.45,32.637,214.24,3,0.112,0.04,6.86,6.9,8.04,214.24,2018-01-26,214.24,"Quinn"
1,"2018-02-02 14:20:00","2018-02-02 14:21:00",1.05448333333333,1.61898333333333,570.111666666667,3.387,13.7366666666667,0.891333333333333,0.910166666666667,0.825,12.855,36.8943333333333,104.3,14.549,8.39,1.50006666666667,36.4633333333333,0.51,0.133333333333333,0.05,2.21666666666667,3.55,5.2,36.4633333333333,2018-02-02,36.4633333333333,"Quinn"
2,"2018-02-02 14:22:00","2018-02-02 14:23:00",2.01408333333333,1.6061,570.026666666667,4.95933333333333,20.0795,0.971333333333333,0.9935,0.813666666666667,12.8558333333333,36.9001666666667,104.6,14.599,8.38183333333333,2.86496666666667,36.3383333333333,0.51,0.13,0.05,2.96666666666667,3.96666666666667,5.95,36.3383333333333,2018-02-02,36.3383333333333,"Quinn"
4,"2018-02-02 14:24:00","2018-02-02 14:25:00",3.98758333333333,1.6241,569.435,7.19283333333333,29.0836666666667,1.28866666666667,1.326,1.05716666666667,12.8475,36.8783333333333,104.74,14.61,8.38,5.67236666666667,36.274,0.51,0.132,0.05,3.6,4.26,6.48,36.274,2018-02-02,36.274,"Quinn"
6,"2018-02-02 14:26:00","2018-02-02 14:27:00",6.01938333333333,1.60738333333333,569.793333333333,6.976,28.2073333333333,1.3135,1.3515,1.099,12.8701666666667,36.9385,104.9,14.637,8.38,8.56263333333333,36.166,0.51,0.134,0.05,4.1,4.58,6.84,36.166,2018-02-02,36.166,"Quinn"
8,"2018-02-02 14:28:00","2018-02-02 14:29:00",8.07503333333333,1.6106,569.895,7.49633333333333,30.3101666666667,1.34166666666667,1.38116666666667,0.855,12.8425,36.8585,105.1,14.6638333333333,8.37,11.4867833333333,36.09,0.508,0.13,0.05,4.48,4.78,7.08,36.09,2018-02-02,36.09,"Quinn"
10,"2018-02-02 14:30:00","2018-02-02 14:31:00",10.0037833333333,1.59416666666667,570.093333333333,7.72983333333333,31.2518333333333,1.661,1.71483333333333,1.744,12.868,36.9338333333333,104.953333333333,14.6503333333333,8.37,14.2305833333333,36.12,0.51,0.13,0.05,4.82,4.9,7.2,36.12,2018-02-02,36.12,"Quinn"
12,"2018-02-02 14:32:00","2018-02-02 14:33:00",11.9978333333333,1.58575,570.146666666667,6.26616666666667,25.3491666666667,1.21333333333333,1.24766666666667,1.57966666666667,12.8731666666667,36.9515,105,14.659,8.37,17.0672333333333,36.072,0.508,0.13,0.05,5.08,5.08,7.3,36.072,2018-02-02,36.072,"Quinn"
14,"2018-02-02 14:34:00","2018-02-02 14:35:00",13.9770333333333,1.59816666666667,570.193333333333,7.95766666666667,32.17,2.518,2.60766666666667,0.666333333333333,12.8781666666667,36.9643333333333,104.8,14.6303333333333,8.36,19.8828833333333,36.0866666666667,0.508333333333333,0.131666666666667,0.05,5.23333333333333,5.16666666666667,7.38333333333333,36.0866666666667,2018-02-02,36.0866666666667,"Quinn"
16,"2018-02-02 14:36:00","2018-02-02 14:37:00",15.9932,1.72141666666667,574.881666666667,5.01133333333333,20.2875,1.0565,1.08366666666667,0.920666666666667,13.1648333333333,37.7845,94.4283333333333,13.1351666666667,8.27883333333333,22.7511166666667,37.91,0.531666666666667,0.13,0.05,5.41666666666667,5.25,7.4,37.91,2018-02-02,37.91,"Quinn"
17,"2018-02-02 14:38:00","2018-02-02 14:39:00",17.06925,1.93315,578.21,1.82983333333333,7.45233333333333,0.859666666666667,0.878666666666667,0.531666666666667,13.524,38.814,86.1666666666667,11.9173333333333,8.02283333333333,24.28215,40.7016666666667,0.57,0.13,0.04,5.6,5.4,7.53333333333333,40.7016666666667,2018-02-02,40.7016666666667,"Quinn"
18,"2018-02-02 14:40:00","2018-02-02 14:41:00",17.9906166666667,2.0591,587.42,1.521,6.21,0.448666666666667,0.4485,0.551,13.7135,39.3556666666667,69.99,9.6475,7.82,25.5931,40.4166666666667,0.565,0.13,0.045,5.8,5.51666666666667,7.6,40.4166666666667,2018-02-02,40.4166666666667,"Quinn"
19,"2018-02-02 14:42:00","2018-02-02 14:43:00",19.0421833333333,2.34113333333333,596.828333333333,0.574833333333333,2.39316666666667,0.324333333333333,0.3175,0.857333333333333,13.9928333333333,40.1568333333333,47.9016666666667,6.55166666666667,7.56866666666667,27.0893833333333,39.71,0.556666666666667,0.13,0.0466666666666667,5.91666666666667,5.6,7.78333333333333,39.71,2018-02-02,39.71,"Quinn"
20,"2018-02-02 14:44:00","2018-02-02 14:45:00",20.0377666666667,2.47131666666667,609.756666666667,0.489666666666667,2.04916666666667,0.292666666666667,0.286,1.02816666666667,14.1723333333333,40.67,30.945,4.21933333333333,7.45233333333333,28.50605,21.5633333333333,0.3,0.146666666666667,0.0583333333333333,6.1,5.76666666666667,7.9,21.5633333333333,2018-02-02,21.5633333333333,"Quinn"
21,"2018-02-02 14:46:00","2018-02-02 14:47:00",20.9981833333333,2.43511666666667,639.673333333333,0.677833333333333,2.81083333333333,0.310833333333333,0.304666666666667,1.04283333333333,14.1798333333333,40.6926666666667,36.9233333333333,5.03683333333333,7.43866666666667,29.8728666666667,80.028,1.12,0.134,0.052,6.3,5.9,8.04,80.028,2018-02-02,80.028,"Quinn"
22,"2018-02-02 14:48:00","2018-02-02 14:49:00",22.0466166666667,2.47758333333333,697.62,0.367666666666667,1.55766666666667,0.250666666666667,0.241,0.773333333333333,14.121,40.5246666666667,42.0383333333333,5.7265,7.41,31.36515,177.2,2.482,0.12,0.042,6.44,6.04,8.12,177.2,2018-02-02,177.2,"Quinn"
23,"2018-02-02 14:50:00","2018-02-02 14:51:00",23.0486166666667,2.6662,728.626666666667,0.439833333333333,1.85333333333333,0.2795,0.2715,0.841333333333333,14.6835,42.1363333333333,31.3833333333333,4.25283333333333,7.32,32.7913166666667,189.498,2.654,0.12,0.04,6.6,6.1,8.2,189.498,2018-02-02,189.498,"Quinn"
1,"2018-02-16 14:40:00","2018-02-16 14:41:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6033333333333,0.651666666666667,0.165,0.0683333333333333,3.01666666666667,3.76666666666667,4.61666666666667,46.6033333333333,2018-02-16,46.6033333333333,"Quinn"
2,"2018-02-16 14:42:00","2018-02-16 14:43:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.185,0.561666666666667,0.138333333333333,0.0483333333333333,3.46666666666667,3.96666666666667,5.36666666666667,40.185,2018-02-16,40.185,"Quinn"
3,"2018-02-16 14:44:00","2018-02-16 14:45:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.178,0.532,0.13,0.04,3.84,4.2,5.96,38.178,2018-02-16,38.178,"Quinn"
4,"2018-02-16 14:46:00","2018-02-16 14:47:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.828,0.53,0.124,0.04,4.18,4.38,6.42,37.828,2018-02-16,37.828,"Quinn"
5,"2018-02-16 14:48:00","2018-02-16 14:49:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.874,0.53,0.12,0.04,4.54,4.58,6.78,37.874,2018-02-16,37.874,"Quinn"
6,"2018-02-16 14:50:00","2018-02-16 14:51:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.42,0.524,0.12,0.04,4.84,4.8,6.96,37.42,2018-02-16,37.42,"Quinn"
8,"2018-02-16 14:52:00","2018-02-16 14:53:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.474,0.524,0.12,0.04,5.1,4.9,7.1,37.474,2018-02-16,37.474,"Quinn"
10,"2018-02-16 14:54:00","2018-02-16 14:55:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3666666666667,0.55,0.12,0.04,5.31666666666667,5.1,7.21666666666667,39.3666666666667,2018-02-16,39.3666666666667,"Quinn"
12,"2018-02-16 14:56:00","2018-02-16 14:57:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.52,0.551666666666667,0.12,0.03,5.5,5.2,7.38333333333333,39.52,2018-02-16,39.52,"Quinn"
14,"2018-02-16 14:58:00","2018-02-16 14:59:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2683333333333,0.578333333333333,0.12,0.0316666666666667,5.65,5.33333333333333,7.45,41.2683333333333,2018-02-16,41.2683333333333,"Quinn"
15,"2018-02-16 15:00:00","2018-02-16 15:01:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.31,0.563333333333333,0.12,0.0333333333333333,5.83333333333333,5.43333333333333,7.6,40.31,2018-02-16,40.31,"Quinn"
16,"2018-02-16 15:02:00","2018-02-16 15:03:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.495,0.581666666666667,0.12,0.04,6.01666666666667,5.6,7.75,41.495,2018-02-16,41.495,"Quinn"
17,"2018-02-16 15:04:00","2018-02-16 15:05:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0533333333333,0.63,0.12,0.0366666666666667,6.16666666666667,5.76666666666667,7.81666666666667,45.0533333333333,2018-02-16,45.0533333333333,"Quinn"
18,"2018-02-16 15:06:00","2018-02-16 15:07:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.38,0.605,0.12,0.0366666666666667,6.31666666666667,5.88333333333333,7.9,43.38,2018-02-16,43.38,"Quinn"
19,"2018-02-16 15:08:00","2018-02-16 15:09:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.128,0.562,0.12,0.03,6.4,5.94,8,40.128,2018-02-16,40.128,"Quinn"
20,"2018-02-16 15:10:00","2018-02-16 15:11:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.472,0.706,0.12,0.04,6.6,6.1,8.1,50.472,2018-02-16,50.472,"Quinn"
21,"2018-02-16 15:12:00","2018-02-16 15:13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.834,1.468,0.12,0.034,6.7,6.2,8.2,104.834,2018-02-16,104.834,"Quinn"
22,"2018-02-16 15:14:00","2018-02-16 15:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.11,2.496,0.11,0.03,6.8,6.26,8.2,178.11,2018-02-16,178.11,"Quinn"
23,"2018-02-16 15:16:00","2018-02-16 15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.86,2.56,0.11,0.03,6.88,6.38,8.26,182.86,2018-02-16,182.86,"Quinn"
1,"2018-02-23 14:56:00","2018-02-23 14:57:00",1.2315,1.74968333333333,568.891666666667,0.902,3.71283333333333,0.326166666666667,0.32,0.451,12.2798333333333,35.2495,104.82,14.5706666666667,8.445,1.75176666666667,39.352,0.552,0.126,0.04,8.8,10.28,9.32,39.352,2018-02-23,39.352,"Quinn"
2,"2018-02-23 14:58:00","2018-02-23 14:59:00",2.06838333333333,1.96731666666667,573.813333333333,2.849,11.5653333333333,0.607833333333333,0.6135,0.537333333333333,12.886,36.9851666666667,106.545,14.7228333333333,8.45,2.94235,38.575,0.54,0.13,0.04,8.55,10.0333333333333,8.98333333333333,38.575,2018-02-23,38.575,"Quinn"
3,"2018-02-23 15:00:00","2018-02-23 15:01:00",2.99968333333333,1.99436666666667,575.411666666667,3.94,15.9651666666667,0.7285,0.740833333333333,0.4725,13.1378333333333,37.7093333333333,106.705,14.733,8.45,4.2671,38.4166666666667,0.54,0.13,0.0433333333333333,8.25,9.58333333333333,8.68333333333333,38.4166666666667,2018-02-23,38.4166666666667,"Quinn"
4,"2018-02-23 15:02:00","2018-02-23 15:03:00",4.04305,1.95445,576.553333333333,4.761,19.2761666666667,0.870166666666667,0.8875,0.597,13.1603333333333,37.7725,107.026666666667,14.7933333333333,8.44,5.75138333333333,38.2833333333333,0.54,0.13,0.045,8.01666666666667,9.15,8.41666666666667,38.2833333333333,2018-02-23,38.2833333333333,"Quinn"
5,"2018-02-23 15:04:00","2018-02-23 15:05:00",5.05318333333333,1.9421,576.863333333333,3.893,15.779,0.661333333333333,0.67,0.7105,13.1538333333333,37.7505,107.133333333333,14.8161666666667,8.44,7.18836666666667,38.215,0.538333333333333,0.13,0.0466666666666667,7.8,8.8,8.2,38.215,2018-02-23,38.215,"Quinn"
6,"2018-02-23 15:06:00","2018-02-23 15:07:00",6.03608333333333,1.90055,577.59,4.7275,19.1426666666667,0.847833333333333,0.865666666666667,0.621833333333333,13.1833333333333,37.8361666666667,107.008333333333,14.8141666666667,8.44,8.58655,38.1466666666667,0.531666666666667,0.131666666666667,0.05,7.61666666666667,8.43333333333333,8.08333333333333,38.1466666666667,2018-02-23,38.1466666666667,"Quinn"
8,"2018-02-23 15:08:00","2018-02-23 15:09:00",8.02513333333333,1.87183333333333,577.758333333333,4.3645,17.6788333333333,0.931833333333333,0.954,1.51533333333333,13.1841666666667,37.8411666666667,107.126666666667,14.8426666666667,8.44,11.41595,38.1666666666667,0.531666666666667,0.13,0.0433333333333333,7.46666666666667,8.16666666666667,7.91666666666667,38.1666666666667,2018-02-23,38.1666666666667,"Quinn"
10,"2018-02-23 15:10:00","2018-02-23 15:11:00",10.0399,1.86623333333333,578.458333333333,3.8025,15.4118333333333,0.818333333333333,0.834,0.6545,13.3401666666667,38.2863333333333,104.916666666667,14.5368333333333,8.37166666666667,14.2820833333333,38.204,0.538,0.13,0.042,7.34,7.92,7.9,38.204,2018-02-23,38.204,"Quinn"
12,"2018-02-23 15:12:00","2018-02-23 15:13:00",12.0352833333333,1.91165,580.321666666667,2.9375,11.9251666666667,0.614166666666667,0.621166666666667,0.538333333333333,13.4235,38.527,97.5466666666667,13.499,8.28966666666667,17.1207166666667,39.228,0.55,0.13,0.04,7.2,7.76,7.8,39.228,2018-02-23,39.228,"Quinn"
14,"2018-02-23 15:14:00","2018-02-23 15:15:00",14.01425,1.96398333333333,583.685,2.683,10.8966666666667,0.715,0.726333333333333,0.5485,13.6816666666667,39.2681666666667,91.6733333333333,12.6666666666667,8.2095,19.9361833333333,41.418,0.58,0.13,0.04,7.16,7.56,7.8,41.418,2018-02-23,41.418,"Quinn"
15,"2018-02-23 15:16:00","2018-02-23 15:17:00",15.0388333333333,2.0381,589.478333333333,1.6345,6.67,0.443166666666667,0.442166666666667,0.403,13.8448333333333,39.7335,84.0633333333333,11.593,8.08966666666667,21.3936833333333,43.652,0.612,0.13,0.04,7.1,7.4,7.8,43.652,2018-02-23,43.652,"Quinn"
16,"2018-02-23 15:18:00","2018-02-23 15:19:00",16.0579833333333,2.10951666666667,594.356666666667,1.92383333333333,7.83483333333333,0.4755,0.476,0.607166666666667,15.081,43.2755,76.5783333333333,10.5396666666667,7.95716666666667,22.8436833333333,50.838,0.712,0.13,0.044,7.06,7.22,7.8,50.838,2018-02-23,50.838,"Quinn"
17,"2018-02-23 15:20:00","2018-02-23 15:21:00",17.0376,2.26596666666667,600.255,1.73416666666667,7.0705,0.452166666666667,0.451666666666667,0.717833333333333,16.488,47.309,66.9683333333333,9.177,7.8,24.2376,60.4366666666667,0.846666666666667,0.14,0.05,7,7.18333333333333,7.9,60.4366666666667,2018-02-23,60.4366666666667,"Quinn"
18,"2018-02-23 15:22:00","2018-02-23 15:23:00",18.1148666666667,2.33746666666667,614.946666666667,1.56466666666667,6.384,0.429166666666667,0.428,1.09366666666667,15.972,45.8283333333333,52.28,7.15083333333333,7.65266666666667,25.7704,64.0933333333333,0.898333333333333,0.138333333333333,0.05,7,7.1,7.93333333333333,64.0933333333333,2018-02-23,64.0933333333333,"Quinn"
19,"2018-02-23 15:24:00","2018-02-23 15:25:00",19.1192333333333,2.26485,633.12,1.313,5.367,0.415,0.4125,0.935333333333333,18.3475,52.6395,48.865,6.69483333333333,7.59,27.1993666666667,134.6,1.885,0.141666666666667,0.05,7.06666666666667,7.1,8,134.6,2018-02-23,134.6,"Quinn"
20,"2018-02-23 15:26:00","2018-02-23 15:27:00",20.02995,2.2964,664.671666666667,0.798833333333333,3.29566666666667,0.316166666666667,0.3105,0.83,16.7645,48.0993333333333,56.6733333333333,7.7585,7.61,28.4954333333333,198.568333333333,2.78166666666667,0.138333333333333,0.05,7.08333333333333,7.03333333333333,8.08333333333333,198.568333333333,2018-02-23,198.568333333333,"Quinn"
21,"2018-02-23 15:28:00","2018-02-23 15:29:00",21.0265,2.57843333333333,695.75,0.557,2.32216666666667,0.271833333333333,0.264666666666667,0.867833333333333,14.378,41.2636666666667,49.62,6.74033333333333,7.53,29.91375,206.756666666667,2.895,0.128333333333333,0.05,7.06666666666667,7,8.1,206.756666666667,2018-02-23,206.756666666667,"Quinn"
22,"2018-02-23 15:30:00","2018-02-23 15:31:00",22.0593166666667,2.80285,720.511666666667,0.800166666666667,3.30266666666667,0.294833333333333,0.2875,0.632166666666667,14.0586666666667,40.345,35.8416666666667,4.839,7.42683333333333,31.3838,195.706666666667,2.74333333333333,0.113333333333333,0.04,7.1,6.91666666666667,8.18333333333333,195.706666666667,2018-02-23,195.706666666667,"Quinn"
23,"2018-02-23 15:32:00","2018-02-23 15:33:00",23.0580333333333,2.87546666666667,734.75,0.578833333333333,2.41016666666667,0.2805,0.272666666666667,0.775833333333333,14.4011666666667,41.3271666666667,20.4466666666667,2.75433333333333,7.37,32.805,182.425,2.55333333333333,0.116666666666667,0.04,7.1,6.91666666666667,8.28333333333333,182.425,2018-02-23,182.425,"Quinn"
1,"2018-02-26 15:20:00","2018-02-26 15:21:00",1.23631666666667,2.24185,563.813333333333,2.76683333333333,11.2353333333333,0.587833333333333,0.593333333333333,0.667,12.9373333333333,37.1323333333333,103.765,14.2303333333333,8.37233333333333,1.75863333333333,39.68,0.556666666666667,0.12,0.03,16.7666666666667,18.8166666666667,15.0166666666667,39.68,2018-02-26,39.68,"Quinn"
2,"2018-02-26 15:22:00","2018-02-26 15:23:00",2.00108333333333,2.23855,576.993333333333,3.41416666666667,13.8463333333333,0.639,0.646166666666667,0.5855,13.1335,37.6955,105.685,14.4956666666667,8.40183333333333,2.84655,39.8383333333333,0.56,0.12,0.035,15.3666666666667,17.35,13.1666666666667,39.8383333333333,2018-02-26,39.8383333333333,"Quinn"
3,"2018-02-26 15:24:00","2018-02-26 15:25:00",3.04053333333333,2.15186666666667,578.581666666667,4.60416666666667,18.6465,0.708166666666667,0.718833333333333,0.706833333333333,13.1711666666667,37.8035,106.106666666667,14.5878333333333,8.42,4.3253,39.945,0.56,0.12,0.04,14.0666666666667,15.9333333333333,11.6166666666667,39.945,2018-02-26,39.945,"Quinn"
4,"2018-02-26 15:26:00","2018-02-26 15:27:00",4.01233333333333,2.15741666666667,577.97,5.15366666666667,20.8618333333333,0.7315,0.743666666666667,0.85,13.2583333333333,38.0515,105.298333333333,14.4751666666667,8.41,5.70768333333333,40.0716666666667,0.56,0.12,0.04,12.9666666666667,14.6833333333333,10.5,40.0716666666667,2018-02-26,40.0716666666667,"Quinn"
5,"2018-02-26 15:28:00","2018-02-26 15:29:00",5.01918333333333,2.11525,578.695,5.18433333333333,20.9835,0.749833333333333,0.763,0.944666666666667,13.252,38.0361666666667,105.491666666667,14.5163333333333,8.41,7.1399,40.0983333333333,0.56,0.128333333333333,0.04,12.0166666666667,13.6333333333333,9.73333333333333,40.0983333333333,2018-02-26,40.0983333333333,"Quinn"
6,"2018-02-26 15:30:00","2018-02-26 15:31:00",6.06648333333333,2.09861666666667,578.868333333333,5.206,21.0735,0.855166666666667,0.873666666666667,0.822333333333333,13.2605,38.0565,105.716666666667,14.5578333333333,8.40616666666667,8.62973333333333,40.156,0.56,0.13,0.04,11.18,12.68,9.14,40.156,2018-02-26,40.156,"Quinn"
8,"2018-02-26 15:32:00","2018-02-26 15:33:00",8.07016666666667,2.09648333333333,578.963333333333,5.31616666666667,21.5206666666667,0.921,0.940833333333333,0.691,13.2351666666667,37.9865,106,14.5931666666667,8.40133333333333,11.4801166666667,40.032,0.56,0.13,0.04,10.5,11.88,8.76,40.032,2018-02-26,40.032,"Quinn"
10,"2018-02-26 15:34:00","2018-02-26 15:35:00",10.0261,2.10238333333333,579.313333333333,5.71,23.105,1.03683333333333,1.06166666666667,0.645833333333333,13.427,38.5355,103.985,14.3138333333333,8.379,14.2626333333333,42.202,0.592,0.126,0.04,9.96,11.18,8.46,42.202,2018-02-26,42.202,"Quinn"
12,"2018-02-26 15:36:00","2018-02-26 15:37:00",12.0306166666667,2.04491666666667,587.453333333333,2.3445,9.53133333333333,0.49,0.491333333333333,0.470666666666667,14.3568333333333,41.2,91.1766666666667,12.572,8.13766666666667,17.1142,47.798,0.668,0.126,0.04,9.48,10.62,8.24,47.798,2018-02-26,47.798,"Quinn"
14,"2018-02-26 15:38:00","2018-02-26 15:39:00",14.0596666666667,2.06435,590.365,2.03583333333333,8.2885,0.519666666666667,0.522166666666667,0.533333333333333,14.2178333333333,40.8035,84.6866666666667,11.6696666666667,8.06933333333333,20.0008666666667,52.132,0.73,0.13,0.04,9.12,10.1,8.14,52.132,2018-02-26,52.132,"Quinn"
15,"2018-02-26 15:40:00","2018-02-26 15:41:00",15.0603166666667,2.169,592.996666666667,1.409,5.759,0.3895,0.386333333333333,0.597166666666667,13.969,40.0905,73.7666666666667,10.1366666666667,7.89616666666667,21.4243666666667,47.286,0.662,0.12,0.038,8.78,9.64,8.1,47.286,2018-02-26,47.286,"Quinn"
16,"2018-02-26 15:42:00","2018-02-26 15:43:00",16.028,2.26156666666667,599.551666666667,0.9715,3.99316666666667,0.336333333333333,0.330333333333333,0.488166666666667,14.0335,40.2726666666667,60.095,8.23716666666667,7.76866666666667,22.8012166666667,43.8216666666667,0.61,0.12,0.03,8.43333333333333,9.21666666666667,8.01666666666667,43.8216666666667,2018-02-26,43.8216666666667,"Quinn"
17,"2018-02-26 15:44:00","2018-02-26 15:45:00",17.0724166666667,2.35015,608.198333333333,1.52133333333333,6.20983333333333,0.483,0.4835,0.466333333333333,14.2831666666667,40.9915,45.2983333333333,6.1945,7.60616666666667,24.28725,44.0733333333333,0.616666666666667,0.12,0.035,8.23333333333333,8.88333333333333,8.05,44.0733333333333,2018-02-26,44.0733333333333,"Quinn"
18,"2018-02-26 15:46:00","2018-02-26 15:47:00",18.0471333333333,2.4104,614.618333333333,1.29333333333333,5.29133333333333,0.373166666666667,0.369333333333333,0.686166666666667,16.0361666666667,46.0151666666667,40.665,5.55083333333333,7.56133333333333,25.67395,52.4816666666667,0.735,0.125,0.04,8.1,8.61666666666667,8.1,52.4816666666667,2018-02-26,52.4816666666667,"Quinn"
19,"2018-02-26 15:48:00","2018-02-26 15:49:00",19.0898666666667,2.48041666666667,622.591666666667,1.1965,4.90166666666667,0.352833333333333,0.348333333333333,0.7,16.1931666666667,46.4646666666667,31.2416666666667,4.25633333333333,7.49,27.1574833333333,59.795,0.838333333333333,0.13,0.04,7.9,8.38333333333333,8.1,59.795,2018-02-26,59.795,"Quinn"
20,"2018-02-26 15:50:00","2018-02-26 15:51:00",20.0662666666667,2.52435,650.156666666667,0.835166666666667,3.44266666666667,0.299333333333333,0.292166666666667,1.105,15.8453333333333,45.4658333333333,29.2183333333333,3.97566666666667,7.44516666666667,28.5470833333333,90.3583333333333,1.26333333333333,0.13,0.04,7.83333333333333,8.2,8.13333333333333,90.3583333333333,2018-02-26,90.3583333333333,"Quinn"
21,"2018-02-26 15:52:00","2018-02-26 15:53:00",21.0335166666667,2.55901666666667,678.195,0.670333333333333,2.77916666666667,0.315,0.308166666666667,1.31933333333333,15.1618333333333,43.509,42.2283333333333,5.73983333333333,7.48683333333333,29.9234833333333,156.686666666667,2.19333333333333,0.125,0.04,7.76666666666667,8.05,8.2,156.686666666667,2018-02-26,156.686666666667,"Quinn"
22,"2018-02-26 15:54:00","2018-02-26 15:55:00",22.0231833333333,2.6455,718.23,0.600166666666667,2.4945,0.283666666666667,0.277166666666667,0.654166666666667,14.215,40.7926666666667,40.3883333333333,5.476,7.45016666666667,31.3320333333333,222.566666666667,3.11666666666667,0.11,0.03,7.7,7.9,8.21666666666667,222.566666666667,2018-02-26,222.566666666667,"Quinn"
23,"2018-02-26 15:56:00","2018-02-26 15:57:00",23.0626833333333,2.85758333333333,737.591666666667,0.561333333333333,2.3405,0.255666666666667,0.246166666666667,0.493833333333333,14.5081666666667,41.6338333333333,24.7133333333333,3.33216666666667,7.36633333333333,32.81155,194.106,2.72,0.11,0.03,7.62,7.8,8.36,194.106,2018-02-26,194.106,"Quinn"
24,"2018-02-26 15:58:00","2018-02-26 15:59:00",23.98125,3.16591666666667,751.006666666667,0.6525,2.70616666666667,0.290666666666667,0.283166666666667,1.38766666666667,15.0108333333333,43.075,12.425,1.66116666666667,7.32,34.1188333333333,146.752,2.054,0.128,0.046,7.6,7.74,8.46,146.752,2018-02-26,146.752,"Quinn"
0,"2018-04-02 15:25:00","2018-04-02 15:26:00",0.228583333333333,3.29113333333333,566.781666666667,4.6845,18.969,0.697833333333333,0.708,1.09616666666667,14.2875,41.0015,99.6216666666667,13.2823333333333,8.3245,0.325066666666667,52.99,0.74,0.14,0.05,15.7,17.52,14.4,52.99,2018-04-02,52.99,"Quinn"
1,"2018-04-02 15:27:00","2018-04-02 15:28:00",1.00523333333333,3.28688333333333,567.005,6.511,26.3393333333333,0.912,0.931833333333333,1.21133333333333,14.4886666666667,41.5778333333333,100.758333333333,13.436,8.327,1.42996666666667,52.996,0.74,0.14,0.05,14.54,16.18,12.72,52.996,2018-04-02,52.996,"Quinn"
2,"2018-04-02 15:29:00","2018-04-02 15:30:00",1.78775,3.27633333333333,567.041666666667,7.61716666666667,30.7965,0.9995,1.02433333333333,1.12816666666667,14.5376666666667,41.7176666666667,101.005,13.4718333333333,8.33,2.54318333333333,52.978,0.74,0.15,0.06,13.46,15,11.52,52.978,2018-04-02,52.978,"Quinn"
3,"2018-04-02 15:33:00","2018-04-02 15:34:00",2.82091666666667,3.25505,566.993333333333,7.8695,31.8161666666667,0.9635,0.986,1.09983333333333,14.566,41.8008333333333,101.083333333333,13.4895,8.32016666666667,4.01291666666667,52.852,0.74,0.15,0.06,11.88,13.18,10.14,52.852,2018-04-02,52.852,"Quinn"
4,"2018-04-02 15:35:00","2018-04-02 15:36:00",3.84501666666667,3.24445,566.998333333333,7.716,31.1963333333333,0.928833333333333,0.9495,1.151,14.593,41.876,100.8,13.4548333333333,8.32,5.46968333333333,52.8366666666667,0.74,0.15,0.06,11.2333333333333,12.4,9.71666666666667,52.8366666666667,2018-04-02,52.8366666666667,"Quinn"
5,"2018-04-02 15:37:00","2018-04-02 15:38:00",4.83645,3.24733333333333,566.845,7.93566666666667,32.0851666666667,0.936,0.958333333333333,1.16633333333333,14.5968333333333,41.8895,100.865,13.4638333333333,8.32,6.88008333333333,52.815,0.74,0.15,0.06,10.7666666666667,11.8,9.43333333333333,52.815,2018-04-02,52.815,"Quinn"
