737790	0	1	-4.8266612	87.89414	977.05342	4.7932639	0
737791	7.439346	0.5408996	-3.0874975	88.62931	970.66766	5.5108543	0
737792	6.3168048	0.6906455	-0.072496796	90.967672	968.12674	4.5033192	0
737793	7.6890168	0.50828454	-1.9533307	92.087505	976.36513	2.0312876	0
737794	6.789744	0.64754861	-3.199998	85.619313	981.74385	3.9897228	5.6400001e-05
737795	4.252284	0.91625942	-1.5775004	84.727429	979.2832	6.5916332	0
737796	7.9235245	0.49847323	-1.8666634	77.583415	984.74631	4.0903584	0
737797	7.4683404	0.57748937	-1.5350047	69.369427	982.83233	5.5131285	0
737798	8.0350813	0.52036745	-9.4474993	54.183679	992.51939	4.889777	0
737799	3.430116	0.99489502	-0.61749878	79.302591	982.2112	6.8208153	0.0001288
737800	7.0682975	0.64240351	-0.56624832	87.780222	985.94735	4.4081008	0.0084232001
737801	2.8708128	1	-5.1366676	87.886251	983.62075	7.7903598	0.0036648001
737802	7.6677156	0.59033671	-5.3066671	88.771395	990.79542	2.6770569	0.0022702
737803	8.7438204	0.42660205	-2.3004173	94.55159	989.133	2.6432028	0.00133
737804	8.3518164	0.50030036	-1.0724968	94.37984	984.52783	4.0940745	2.4e-05
737805	3.9307392	0.97026629	-3.4345828	91.862128	987.42163	4.6472551	0.0004984
737806	9.2967911	0.40227335	-12.333338	83.854307	1004.443	5.3155085	0
737807	7.5315925	0.65307304	-8.3662501	89.321973	1000.6333	5.503013	0.0097747999
737808	5.4646993	0.85829185	-5.7129158	85.463984	977.04519	8.1124486	0.0031318
737809	8.3232827	0.5830467	-11.722084	85.393181	991.67796	6.1623846	0
737810	7.1387821	0.71887247	-9.5500015	90.738416	1001.6418	2.7459554	0
737811	9.80667	0.39075083	-11.336667	90.997232	998.3044	4.8886876	0
737812	8.1775547	0.61856559	-4.767499	91.285045	985.99083	6.6056355	0.0010627
737813	5.0256864	0.91067822	-1.1658297	94.411111	983.6041	2.7332252	0.001927
737814	3.6157572	1	-0.39041367	96.359841	979.82875	3.3853914	0.0084932001
737815	5.7728844	0.86083359	-0.88291779	93.919343	978.10721	4.0106599	0.0040078
737816	8.0326079	0.66702392	-2.384169	94.349559	980.43665	3.2611859	2.2399999e-05
737817	6.0702876	0.8495099	-2.6520841	94.846305	982.35412	2.390203	0
737818	10.382854	0.40239543	-4.0129163	93.182541	985.48944	2.5010569	0
737819	9.3301812	0.5668897	-6.2170802	91.269497	989.68579	1.1167162	0
737820	8.0658829	0.70301475	-4.2479182	92.256525	988.99609	1.6912857	1.9999999e-07
737821	5.2795584	0.9272762	-2.5599986	95.132444	985.25763	2.5599821	6.0000003e-07
737822	10.099343	0.50322911	-1.6183329	93.811169	977.98168	4.0666935	0.00023360001
737823	10.259683	0.49585618	0.21833445	86.615325	968.00381	6.2006591	0
737824	10.317035	0.50858301	-2.2054174	92.348234	976.28994	4.1024649	0
737825	7.0424749	0.82543643	-4.7312492	85.742471	985.51911	5.5219856	0
737826	7.7958359	0.77728785	-6.7112513	85.464752	985.74517	2.1430412	0
737827	9.1356192	0.67436367	-5.6216695	86.322059	972.72535	3.1434255	0
737828	5.2951247	0.9582316	-6.3095815	88.618501	975.82535	2.7651094	0
737829	6.9821965	0.85321959	-4.6479172	88.64604	985.71118	2.66495	0
737830	5.8160232	0.93273969	-4.2525009	93.583814	983.64295	4.3812749	0.009181
737831	11.429842	0.52395132	-7.521666	91.748991	985.97738	2.6787051	0
737832	11.649622	0.51717304	-7.8483274	91.610883	985.98157	4.2419068	0
737833	10.077872	0.66936608	-5.1975006	91.643741	981.04495	4.7005639	0.0184466
737834	9.163944	0.75622712	-12.609581	83.166238	986.98853	6.2998022	0.0068288003
737835	13.055004	0.43372434	-20.227499	84.009051	997.76736	4.0839793	0
737836	9.9286633	0.71480388	-8.5125018	90.135308	983.41834	6.4954483	0
737837	10.161857	0.70592296	-7.4049998	90.292716	985.72368	2.0667826	0
737838	7.6305059	0.87106614	-2.2020795	94.183987	981.47025	4.0597868	0.0098631
737839	12.525934	0.53243376	-5.003747	89.765903	987.35026	5.8293568	0
737840	11.821928	0.62026251	-13.985	83.539011	1001.2436	3.635219	0
737841	14.085609	0.4304605	-17.700416	84.484682	1005.3509	3.4390619	0
737842	13.953809	0.45445039	-11.577918	84.335001	995.48125	5.8143871	0
737843	13.566852	0.49559052	-4.9637499	88.944004	986.58534	4.8684171	0
737844	13.959151	0.46861985	-3.3699974	91.233542	980.76994	4.2121306	0
737845	12.746797	0.59218722	-4.31458	92.018605	980.64023	3.45307	0
737846	11.88639	0.66534505	-3.3658356	90.2884	985.84515	6.3468052	0
737847	10.4972	0.7658905	-4.8854164	84.240466	987.26069	5.5553798	0
737848	11.174436	0.73614291	-6.9191689	77.856334	985.0348	4.4033763	0
737849	15.016234	0.46765457	-9.8679209	82.905224	984.73252	3.9140787	0
737850	15.169259	0.46819269	-9.3004186	86.809248	987.01133	4.0244904	0
737851	15.793013	0.40420042	-1.8074987	88.863205	975.01507	4.917423	0
737852	15.333127	0.47220133	-3.5129125	91.404542	975.39129	3.4199103	9.6000005e-06
737853	13.993017	0.59016166	-1.5529083	88.952942	971.04423	4.3642277	0.0010572
737854	17.052005	0.32993798	-2.2358243	85.247881	979.66825	3.5584764	0.0002984
737855	8.0330723	0.93302129	-0.49208298	84.678051	980.77175	6.5451628	2.7999999e-06
737856	17.497678	0.32628769	-2.1366664	81.900424	995.47433	5.4686203	0
737857	17.24683	0.3741007	-0.03208135	76.291033	994.89219	6.0974386	0
737858	16.94785	0.40609259	4.8712517	75.072824	985.40647	7.222928	0
737859	5.051682	1	4.8220802	86.703232	982.73031	4.5194325	0.0159443
737860	17.611816	0.38823446	2.0745827	77.436629	987.68015	3.741475	0.00042519999
737861	15.066338	0.59409114	4.7074994	83.650229	982.38379	1.8513338	0.003105
737862	12.644921	0.7409056	6.7108322	82.36784	974.65908	6.1942167	0.0003908
737863	18.178161	0.40688398	0.56791458	60.335134	989.22273	7.1271458	0
737864	10.769144	0.8564105	0.15624771	62.966002	999.71428	3.538856	0.0001246
737865	18.445709	0.41149699	-0.30166982	74.480022	1002.8957	3.3302437	0
737866	10.129284	0.88807172	2.521669	78.432969	990.63283	3.3914133	0
737867	19.506654	0.34338325	2.4908386	64.260153	990.55019	3.4296131	0
737868	6.9300648	1	4.0679159	84.377409	986.49113	3.7397153	0.0066672
737869	8.517564	0.95395033	8.5125099	94.645382	978.08147	4.2797308	0.0210124
737870	13.949456	0.74297728	0.79583257	73.809451	989.23749	7.7445641	0.0101408
737871	19.126321	0.46039105	-1.3970868	56.754237	1000.3857	3.3758175	0
737872	14.302692	0.74055187	0.30125071	70.217283	993.51669	4.3743673	8.2400002e-05
737873	15.834856	0.67474314	3.4020859	80.574943	987.59994	2.0218408	0
737874	19.273698	0.47593536	6.081252	76.046645	984.66495	3.1699249	0
737875	17.068594	0.61431525	8.1366707	80.898333	978.08365	5.0365065	0.00075720002
737876	7.3248408	1	6.8233353	86.402826	978.23363	2.8721	0.0003447
737877	12.401021	0.84654403	6.0670817	79.707993	978.76402	4.2269589	0.0023148
737878	11.013966	0.89400907	10.202089	91.852998	970.81642	4.9649631	0.014584
737879	5.4051732	1	6.9783391	83.123633	969.98249	7.5771717	0.0004194
737880	21.211589	0.42096192	5.9616765	71.040282	986.83901	5.6082016	0
737881	11.211408	0.90957645	2.6820859	82.424526	986.4453	2.8878016	0
737882	17.890952	0.63994323	5.2358325	75.680105	985.56207	2.9393478	0
