Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2020-01-03 12:00:00,386.32001,227.81,-0.41998901,85.797836,1.4571547,0,0
2020-01-03 13:00:00,352.28299,227.81,-0.10999146,85.126383,1.5831614,0,0
2020-01-03 14:00:00,293.69699,227.81,0.2000061,84.439591,1.7214239,0,0
2020-01-03 15:00:00,169.60001,222.12,0.4999939,83.818832,1.8767259,0,0
2020-01-03 16:00:00,59.456001,222.12,-0.17999878,85.901713,1.7509426,0,0
2020-01-03 17:00:00,0,222.12,-0.85999146,88.002135,1.6144659,0,0
2020-01-03 18:00:00,0,239.08,-1.5499939,90.191137,1.4885228,0,0
2020-01-03 19:00:00,0,239.08,-1.7800049,92.146945,1.1923087,0,0
2020-01-03 20:00:00,0,239.08,-2.0099854,94.145973,1.4183441,0,0
2020-01-03 21:00:00,0,259.63,-2.2399963,96.195174,2.0063151,0,0
2020-01-03 22:00:00,0,259.63,-2.2800049,96.250735,2.0776188,0,0
2020-01-03 23:00:00,0,259.63,-2.3200134,96.321029,2.1552263,0,0
2020-01-04 00:00:00,0,282.48001,-2.3599915,96.378506,2.2403571,1.3536e-06,1.3536e-06
2020-01-04 01:00:00,0,282.48001,-2.5300049,94.865608,2.8057797,0,0
2020-01-04 02:00:00,0,282.48001,-2.6999878,93.301149,3.3752036,0,0
2020-01-04 03:00:00,0,274.64999,-2.8599915,91.612771,3.9468976,0,0
2020-01-04 04:00:00,0,274.64999,-3.2299866,91.015426,4.0288211,0,0
2020-01-04 05:00:00,0,274.64999,-3.5900024,90.229457,4.2601878,0,0
2020-01-04 06:00:00,0,238,-3.9499878,89.336777,4.6185929,0,0
2020-01-04 07:00:00,0,238,-4.2599854,88.818643,4.8400516,0,0
2020-01-04 08:00:00,43.816002,238,-4.5700134,88.219008,5.0642471,0,0
2020-01-04 09:00:00,166.51199,232.62,-4.880011,87.558129,5.2833702,0,0
2020-01-04 10:00:00,253.36,232.62,-4.0099854,83.925937,5.2538082,0,0
2020-01-04 11:00:00,323.56601,232.62,-3.130011,80.374636,5.2327909,0,0
2020-01-04 12:00:00,327.33701,268.51001,-2.2599854,77.024234,5.2286996,0,0
2020-01-04 13:00:00,298.79599,268.51001,-1.880011,75.155367,5.3302252,0,0
2020-01-04 14:00:00,249.549,268.51001,-1.5000061,73.339811,5.4318046,0,0
2020-01-04 15:00:00,164.304,226.72,-1.1099915,71.515899,5.5334347,0,0
2020-01-04 16:00:00,58.799999,226.71001,-1.8200134,75.63851,4.8091684,0,0
2020-01-04 17:00:00,0,226.71001,-2.5199951,79.966171,4.0894988,0,0
2020-01-04 18:00:00,0,201.89999,-3.2299866,84.642003,3.3856461,0,0
2020-01-04 19:00:00,0,201.89999,-3.5799927,86.010855,2.8146049,0,0
2020-01-04 20:00:00,0,201.89999,-3.9299988,87.406829,2.3169807,0,0
2020-01-04 21:00:00,0,219,-4.2800049,88.823826,1.9731194,0,0
2020-01-04 22:00:00,0,219,-4.2999939,89.508611,1.8853382,0,0
2020-01-04 23:00:00,0,219,-4.3200134,90.195339,2.0047195,0,0
2020-01-05 00:00:00,0,244.06,-4.3299927,90.830356,2.3210557,0,0
2020-01-05 01:00:00,0,244.06,-4.3500122,91.599507,2.8670019,0,0
2020-01-05 02:00:00,0,244.06,-4.3599915,92.32426,3.5119937,0,0
2020-01-05 03:00:00,0,265.35001,-4.3700012,93.038668,4.2209594,0,0
2020-01-05 04:00:00,0,265.35001,-4.0900024,91.665093,4.7730284,0,0
2020-01-05 05:00:00,0,265.35001,-3.8100037,90.329095,5.3358597,0,0
2020-01-05 06:00:00,0,269.76001,-3.5300049,89.015534,5.889253,0,0
2020-01-05 07:00:00,0,269.76001,-3.0300049,86.272128,6.2300963,0,0
2020-01-05 08:00:00,37.952,269.76001,-2.5300049,83.614985,6.6836669,0,0
2020-01-05 09:00:00,63.68,292.82001,-2.0199951,80.99152,7.2111027,0,0
2020-01-05 10:00:00,96.896004,292.82999,-1.3899902,81.496012,6.7174399,0,0
2020-01-05 11:00:00,123.8,292.82999,-0.7500061,81.733161,6.8342155,0,0
2020-01-05 12:00:00,237.092,278.70999,-0.10999146,81.801021,7.5199801,0,0
2020-01-05 13:00:00,216.645,278.70999,0.71999512,80.12642,7.6964019,0,0
2020-01-05 14:00:00,181.269,278.70999,1.5500122,78.409441,8.3485624,0,0
2020-01-05 15:00:00,163.952,234.2,2.3799988,76.654755,9.3777287,0,0
2020-01-05 16:00:00,59.903999,234.2,1.7000061,78.495396,8.9520111,0,0
2020-01-05 17:00:00,0,234.2,1.0200134,80.345462,8.5373121,0,0
2020-01-05 18:00:00,0,208.11,0.35,82.143121,8.1177889,0,0
2020-01-05 19:00:00,0,208.11,-0.28000488,83.22493,7.9429778,0,0
2020-01-05 20:00:00,0,208.11,-0.91000977,84.241811,7.7806425,0,0
2020-01-05 21:00:00,0,198.08,-1.5300049,85.134235,7.6282958,0,0
2020-01-05 22:00:00,0,198.08,-1.9100098,85.078579,7.1077495,0,0
2020-01-05 23:00:00,0,198.08,-2.2800049,84.892793,6.5940732,0,0
2020-01-06 00:00:00,0,191.5,-2.65,84.631903,6.080477,0,0
2020-01-06 01:00:00,0,191.5,-3.1399902,85.881444,5.3380239,0,0
2020-01-06 02:00:00,0,191.5,-3.630011,87.13519,4.6224779,0,0
2020-01-06 03:00:00,0,189.09,-4.1200012,88.373597,3.9637609,0,0
2020-01-06 04:00:00,0,189.09,-4.2999939,88.080108,3.8862322,0,0
2020-01-06 05:00:00,0,189.09,-4.4899963,87.808244,3.896832,0,0
2020-01-06 06:00:00,0,196.77,-4.669989,87.463565,3.9755377,0,0
2020-01-06 07:00:00,0,196.77,-4.4799866,86.658754,3.8740806,0,0
2020-01-06 08:00:00,49.056,196.77,-4.2999939,85.914736,3.7821686,0,0
2020-01-06 09:00:00,188.992,207.33,-4.1099915,85.128518,3.6808966,0,0
2020-01-06 10:00:00,287.60001,207.33,-2.5000061,76.337217,3.8421348,0,0
2020-01-06 11:00:00,367.57001,207.33,-0.88999023,68.560702,4.0312032,0,0
2020-01-06 12:00:00,393.90302,221.21001,0.73000488,61.623165,4.2474698,0,0
2020-01-06 13:00:00,360.293,221.21001,1.119989,61.417303,4.2452914,0,0
2020-01-06 14:00:00,302.013,221.21001,1.5200134,61.135866,4.2517407,0,0
2020-01-06 15:00:00,183.23199,223.3,1.9200073,60.832043,4.2498236,0,0
2020-01-06 16:00:00,68.32,223.3,0.86998901,66.541658,3.9920546,0,0
2020-01-06 17:00:00,0,223.28999,-0.16998901,72.766598,3.7497732,0,0
2020-01-06 18:00:00,0,243.58,-1.2200073,79.67517,3.4956687,0,0
2020-01-06 19:00:00,0,243.58,-1.2299866,78.648044,3.5420333,0,0
2020-01-06 20:00:00,0,243.58,-1.2500061,77.666153,3.5954695,0,0
2020-01-06 21:00:00,0,257.75,-1.2599854,76.62781,3.670436,0,0
2020-01-06 22:00:00,0,257.75,-1.2699951,76.571151,3.9397462,0,0
2020-01-06 23:00:00,0,257.75,-1.2800049,76.523017,4.2152699,0,0
2020-01-07 00:00:00,0,281.57999,-1.2900146,76.460636,4.4980217,0,0
2020-01-07 01:00:00,0,281.57999,-1.2200073,75.611128,4.5980104,0,0
2020-01-07 02:00:00,0,281.57999,-1.1399902,74.705112,4.6979676,0,0
2020-01-07 03:00:00,0,266.94,-1.0600037,73.819465,4.8176861,0,0
2020-01-07 04:00:00,0,266.94,-1.130011,74.896808,4.7400949,0,0
2020-01-07 05:00:00,0,266.94,-1.1900085,75.926582,4.8165654,0,0
2020-01-07 06:00:00,0,214.77,-1.2500061,76.972458,5.0496734,0,0
2020-01-07 07:00:00,0,214.77,-1.4100098,77.163552,4.6091321,0,0
2020-01-07 08:00:00,48.759998,214.77,-1.5600037,77.291144,4.442083,0,0
2020-01-07 09:00:00,195.45599,198.32001,-1.7200073,77.470076,4.5887799,0,0
2020-01-07 10:00:00,297.35999,198.32001,-1.0400146,72.270689,4.6395367,0,0
2020-01-07 11:00:00,380.14801,198.32001,-0.35001221,67.363805,4.7497896,0,0
2020-01-07 12:00:00,365.60501,214.28,0.33001099,62.828246,4.9254643,0,0
2020-01-07 13:00:00,334.75299,214.28,0.36998901,61.67038,5.2667732,0,0
2020-01-07 14:00:00,281.129,214.28,0.40999756,60.515739,5.6155678,0,0
2020-01-07 15:00:00,124.112,250.89,0.4500061,59.366155,5.9706781,0,0
2020-01-07 16:00:00,47.216,250.89,-0.12000122,61.406361,6.2035472,0,0
2020-01-07 17:00:00,0,250.89,-0.69000854,63.517319,6.4677738,0,0
2020-01-07 18:00:00,0,247.39999,-1.2599854,65.7178,6.7693206,0,0
2020-01-07 19:00:00,0,247.39999,-2.3400024,66.208555,6.7510073,0,0
2020-01-07 20:00:00,0,247.39999,-3.4100098,66.32586,6.8844752,0,0
2020-01-07 21:00:00,0,182,-4.4899963,66.108031,7.1440044,0,0
2020-01-07 22:00:00,0,181.99001,-5.4100098,65.912249,7.0718101,0,0
2020-01-07 23:00:00,0,181.99001,-6.3200134,65.338092,6.9973209,0,0
2020-01-08 00:00:00,0,171.58,-7.2399963,64.421108,6.9407564,0,0
2020-01-08 01:00:00,0,171.58,-8.1799988,63.429956,7.1936085,0,0
2020-01-08 02:00:00,0,171.58,-9.1200012,61.940552,7.4636253,0,0
2020-01-08 03:00:00,0,161.71001,-10.060004,59.873294,7.7363816,0,0
2020-01-08 04:00:00,0,161.71001,-10.66001,60.221424,7.0294309,0,0
2020-01-08 05:00:00,0,161.71001,-11.259985,60.44397,6.3551714,0,0
2020-01-08 06:00:00,0,154.19,-11.859991,60.563841,5.7224207,0,0
2020-01-08 07:00:00,0,154.19,-12.130011,59.723648,5.0012,0,0
2020-01-08 08:00:00,51.992001,154.19,-12.4,58.828671,4.296615,0,0
2020-01-08 09:00:00,199.37601,161.14,-12.669989,57.86941,3.5876594,0,0
2020-01-08 10:00:00,303.20001,161.14,-11.870001,53.736414,2.8675426,0,0
2020-01-08 11:00:00,387.69501,161.14,-11.060004,49.846163,2.2193919,0,0
2020-01-08 12:00:00,408.92599,186.61,-10.250006,46.287844,1.7262677,0,0
2020-01-08 13:00:00,374.78601,186.61,-9.5600037,44.845755,1.7557335,0,0
2020-01-08 14:00:00,315.32001,186.61,-8.8700012,43.42388,2.0564289,0,0
2020-01-08 15:00:00,137.36,238.16,-8.1799988,42.053398,2.5477832,0,0
2020-01-08 16:00:00,53.312,238.16,-8.0199951,43.498986,2.817836,0,0
2020-01-08 17:00:00,0,238.16,-7.8599915,44.901123,3.5453914,0,0
2020-01-08 18:00:00,0,218.99001,-7.6999878,46.260529,4.498811,0,0
2020-01-08 19:00:00,0,218.99001,-7.7299866,49.409964,5.2800189,0,0
2020-01-08 20:00:00,0,218.99001,-7.7500061,52.560437,6.0545023,0,0
2020-01-08 21:00:00,0,208.83,-7.7699951,55.682923,6.8320421,0,0
2020-01-08 22:00:00,0,208.84,-7.4400085,58.835335,6.8860005,0,0
2020-01-08 23:00:00,0,208.84,-7.1000122,61.749672,6.9400287,0,0
2020-01-09 00:00:00,0,231.23,-6.7699951,64.505232,6.9941263,0,0
2020-01-09 01:00:00,0,231.23,-6.419989,65.464907,7.1936987,0,0
2020-01-09 02:00:00,0,231.23,-6.0600037,66.29119,7.4176342,0,0
2020-01-09 03:00:00,0,231.53,-5.7099976,67.057286,7.6701042,0,0
2020-01-09 04:00:00,0,231.53,-5.2999939,70.165792,7.604275,0,0
2020-01-09 05:00:00,0,231.53,-4.8899902,73.017163,7.56164,0,0
2020-01-09 06:00:00,0,236.57001,-4.4799866,75.630543,7.5579429,0,0
2020-01-09 07:00:00,0,236.57001,-3.8700012,78.110619,7.3553246,0,0
2020-01-09 08:00:00,48.728001,236.57001,-3.2599854,80.2175,7.1752141,0,0
2020-01-09 09:00:00,71.552002,316.03,-2.6399902,81.919742,7.0156682,0,0
2020-01-09 10:00:00,108.752,316.03,-1.2299866,81.006582,7.3104377,3.0912001e-06,3.0912001e-06
2020-01-09 11:00:00,139.07401,316.03,0.17998657,79.537141,7.6923663,0,0
2020-01-09 12:00:00,161.42999,331.70999,1.6,77.607355,8.1551519,0,0
2020-01-09 13:00:00,148.105,331.70999,2.369989,76.376436,8.0610487,0,0
2020-01-09 14:00:00,124.833,331.70999,3.1400085,75.077987,8.0416538,0,0
2020-01-09 15:00:00,107.712,327.89001,3.8999878,73.776209,8.0962214,0,0
2020-01-09 16:00:00,42.624001,327.89001,3.6799866,78.457928,7.6580023,0,0
2020-01-09 17:00:00,0,327.89001,3.4699951,83.208508,7.2629058,0,0
2020-01-09 18:00:00,0,325.38,3.2499939,88.15449,6.9362884,0,0
2020-01-09 19:00:00,0,325.38,3.1899963,90.247837,5.8910866,0,0
2020-01-09 20:00:00,0,325.38,3.1299988,92.359939,4.880369,0,0
2020-01-09 21:00:00,0,320.97,3.080011,94.422815,3.9457572,0,0
2020-01-09 22:00:00,0,320.97,2.6299988,95.059988,3.3481936,0,0
2020-01-09 23:00:00,0,320.97,2.1899963,95.588985,2.8744566,0,0
2020-01-10 00:00:00,0,309.28,1.7499939,96.068489,2.5811818,0,0
2020-01-10 01:00:00,0,309.28,1.4900146,96.042411,2.2165063,0,0
2020-01-10 02:00:00,0,309.28,1.2400146,95.903148,2.0443581,0,0
2020-01-10 03:00:00,0,264.84,0.99001465,95.744074,2.1002143,0,0
2020-01-10 04:00:00,0,264.84,0.36998901,96.163148,2.5284185,0,0
2020-01-10 05:00:00,0,264.84,-0.2500061,96.440831,3.0129389,0,0
2020-01-10 06:00:00,0,255.58,-0.85999146,96.483057,3.5131895,0,0
2020-01-10 07:00:00,0,255.58,-1.0400146,94.432197,3.3868127,0,0
2020-01-10 08:00:00,42.736,255.58,-1.2099976,92.238932,3.3049811,0,0
2020-01-10 09:00:00,185.45599,233.75999,-1.3899902,90.022981,3.2557641,0,0
2020-01-10 10:00:00,281.664,233.75999,-0.57999268,83.046848,3.5900556,0,0
