!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2020-04-11 05:00:00	3.3376638	0	97935.539	2.6400085	76.622993	0.48816673	0	0
2020-04-11 06:00:00	3.5550808	0	97922.344	2.4599854	78.790139	0.44163644	82.704002	0
2020-04-11 07:00:00	3.6051351	0	97930.703	5.0100037	69.006776	0.39510614	232.192	0
2020-04-11 08:00:00	3.6516844	0	97939.5	7.5700012	60.488484	0.34857584	371.37	0
2020-04-11 09:00:00	3.7022832	0	97948.297	10.119989	53.135454	0.57460676	462.88199	0
2020-04-11 10:00:00	3.7522528	0	97843.523	11.459985	48.349213	0.5936769	574.685	0
2020-04-11 11:00:00	3.8335622	0	97738.742	12.800012	44.034178	0.60883458	650.55701	0
2020-04-11 12:00:00	3.938591	0	97634.5	14.140009	40.139516	0.70801987	601.677	0
2020-04-11 13:00:00	4.1579081	0	97604.258	14.420038	41.179719	0.77195309	557.87299	0
2020-04-11 14:00:00	4.3904555	0	97573.922	14.689996	42.196325	0.79907071	495.948	0
2020-04-11 15:00:00	4.609772	0	97543.578	14.959985	43.162708	0.92802494	322.01901	3.9222224e-11
2020-04-11 16:00:00	4.6011413	0	97491.719	13.1	55.25041	0.94975064	235.72701	3.4777779e-11
2020-04-11 17:00:00	4.635871	0	97440.398	11.240045	69.854102	0.97401855	145.769	4.1111112e-11
2020-04-11 18:00:00	4.7282238	0	97389.18	9.3799988	87.475111	1	30.143999	7.2000002e-11
2020-04-11 19:00:00	3.7676518	0	97484.82	8.8900391	89.7298	0.99829954	0	6.0888889e-11
2020-04-11 20:00:00	3.0384206	0	97580.359	8.4099976	91.986139	0.99659908	0	6.1444446e-11
2020-04-11 21:00:00	2.71529	0	97675.602	7.9200073	94.367075	0.99489862	0	2.8888889e-11
2020-04-11 22:00:00	2.6956447	0	97646.562	7.8799988	94.306162	0.99319815	0	0
2020-04-11 23:00:00	2.679179	0	97616.883	7.830011	94.303794	0.99149769	0	0
2020-04-12 00:00:00	2.6737239	0	97587.203	7.7900024	94.236235	0.98979723	0	0
2020-04-12 01:00:00	2.2410043	0	97520.062	7.6700073	95.246295	0.98809677	0	0
2020-04-12 02:00:00	1.8246369	0	97453.023	7.5500122	96.261051	0.98639631	0	0
2020-04-12 03:00:00	1.4603082	0	97385.883	7.4299866	97.292543	0.98469585	0	0
2020-04-12 04:00:00	1.7265283	0	97422.383	7.4399963	97.003341	0.98299539	0	0
2020-04-12 05:00:00	2.0319941	0	97459.422	7.4599854	96.657661	0.98129493	0	0
2020-04-12 06:00:00	2.353253	0	97496.562	7.4699951	96.369615	0.97959446	27.392	0
2020-04-12 07:00:00	2.4253865	0	97461.039	8.1	93.368603	0.977894	74.496002	0
2020-04-12 08:00:00	2.5212099	0	97425.523	8.7400146	90.401827	1	118.334	0
2020-04-12 09:00:00	2.6394129	0	97389.359	9.369989	87.596485	0.99143706	209.87801	0
2020-04-12 10:00:00	3.2140318	0	97250.203	10.35	85.078882	0.9963684	260.16501	0
2020-04-12 11:00:00	4.0336584	0	97110.938	11.330011	82.552728	1	294.26599	0
2020-04-12 12:00:00	4.9808535	0	96971.781	12.309991	80.033596	1	253.56599	0
2020-04-12 13:00:00	4.5668479	0	97001.242	12.35	81.429086	1	235.078	0
2020-04-12 14:00:00	4.408832	0	97030.797	12.380029	82.867005	1	209.033	0
2020-04-12 15:00:00	4.5182409	0	97060.359	12.420007	84.248817	1	162.52499	0
2020-04-12 16:00:00	4.0337699	0	96882.18	12.010004	87.042906	1	119.168	0
2020-04-12 17:00:00	3.5809775	0	96704.102	11.600031	89.932047	1	74.026001	7.9999997e-11
2020-04-12 18:00:00	3.1674122	0	96526.023	11.189996	92.920154	1	21.84	1.3755556e-10
2020-04-12 19:00:00	3.4470277	0	96557.258	10.149988	95.210869	0.96573394	0	4.1022221e-10
2020-04-12 20:00:00	4.4781467	0	96587.758	9.119989	97.329072	0.93146788	0	9.4555557e-10
2020-04-12 21:00:00	5.8914261	0	96618.898	8.080011	99.378986	0.89720183	0	2.8044446e-10
2020-04-12 22:00:00	7.0285775	0	96679.562	6.6400085	98.034641	0.86293577	0	3.631111e-10
2020-04-12 23:00:00	8.2202249	0	96740.219	5.2000061	95.42592	0.82866971	0	2.6222222e-10
2020-04-13 00:00:00	9.4457662	0	96800.141	3.7600037	91.263724	0.79440365	0	7.8000004e-11
2020-04-13 01:00:00	9.7806033	0	96876.461	2.7099854	90.505541	0.76013759	0	8.8888887e-11
2020-04-13 02:00:00	10.130686	0	96952.141	1.6599976	89.132926	0.72587153	0	3.0666666e-11
2020-04-13 03:00:00	10.502352	0	97028.461	0.61000977	87.025091	0.69160548	0	3.8222224e-11
2020-04-13 04:00:00	10.320896	0	97115.18	-0.0099853516	86.103077	0.65733942	0	3.0444444e-11
2020-04-13 05:00:00	10.212032	0	97202	-0.63001099	84.919079	0.62307336	0	3.0444444e-11
2020-04-13 06:00:00	10.149547	0	97288.719	-1.2500061	83.452709	0.5888073	82.496002	0
2020-04-13 07:00:00	10.364464	0	97449.719	-0.54001465	77.505605	0.55454124	217.776	0
2020-04-13 08:00:00	10.614712	0	97610.719	0.17998657	71.915705	0.52027519	343.66901	0
2020-04-13 09:00:00	10.892993	0	97771.617	0.89000854	66.750697	0.32319443	564.59198	0
2020-04-13 10:00:00	10.918947	0	97872.203	1.5899902	62.861409	0.35929976	698.85199	0
2020-04-13 11:00:00	10.936261	0	97972.68	2.3000122	59.170551	0.38725619	789.77301	0
2020-04-13 12:00:00	10.962249	0	98073.156	3.0100037	55.697933	0.76391285	564.64398	0
2020-04-13 13:00:00	10.32421	0	98132.68	2.8799988	53.505768	0.82076141	523.427	0
2020-04-13 14:00:00	9.7152101	0	98192.297	2.7499939	51.256851	0.84581106	465.55499	0
2020-04-13 15:00:00	9.115459	0	98251.82	2.619989	48.964901	0.88198611	373.20401	0
2020-04-13 16:00:00	8.1847787	0	98277.242	2.3399902	49.714338	0.91055866	274.13199	0
2020-04-13 17:00:00	7.2574443	0	98303.297	2.0500122	50.517046	0.94158021	171.052	0
2020-04-13 18:00:00	6.3578375	0	98328.617	1.7700134	51.296774	1	46.608002	0
2020-04-13 19:00:00	5.4013703	0	98406.539	1.1400085	53.462294	0.94237858	0	0
2020-04-13 20:00:00	4.6826169	0	98484.258	0.4999939	55.781067	0.88475716	0	0
2020-04-13 21:00:00	4.3114732	0	98561.883	-0.13001099	58.17062	0.82713574	0	0
2020-04-13 22:00:00	4.6000109	0	98555.742	-0.38999023	60.680074	0.76951431	0	0
2020-04-13 23:00:00	4.9058026	0	98549.5	-0.63999023	63.231205	0.71189289	0	0
2020-04-14 00:00:00	5.2288526	0	98542.617	-0.9	65.897761	0.65427147	0	0
2020-04-14 01:00:00	4.9460488	0	98466.203	-1.6200012	68.558579	0.59665005	0	0
2020-04-14 02:00:00	4.7269547	0	98389.883	-2.3400024	71.337775	0.53902863	0	0
2020-04-14 03:00:00	4.5631677	0	98312.82	-3.0600037	74.240302	0.48140721	0	0
2020-04-14 04:00:00	4.4099998	0	98452.961	-3.2099976	74.808678	0.42378579	0	0
2020-04-14 05:00:00	4.2638014	0	98592.562	-3.3599915	75.37999	0.36616436	0	0
2020-04-14 06:00:00	4.1149118	0	98732.062	-3.5000061	75.897791	0.30854294	102.92	0
2020-04-14 07:00:00	5.1379083	0	98567.5	-2.2900146	66.473917	0.25092152	264.30399	0
2020-04-14 08:00:00	6.1601463	0	98402.844	-1.0700134	58.117526	0.1933001	414.423	0
2020-04-14 09:00:00	7.1876632	0	98238.078	0.14000854	50.809932	0.6866126	426.14099	0
2020-04-14 10:00:00	7.4409743	0	98288.219	0.64998779	48.738883	0.69918678	526.70398	0
2020-04-14 11:00:00	7.7063222	0	98338.258	1.1599976	46.757995	0.70985787	594.74298	0
2020-04-14 12:00:00	7.979887	0	98388.938	1.6700073	44.861228	0.86614221	470.67999	0
2020-04-14 13:00:00	7.7018762	0	98354.281	1.6700073	43.854441	0.90792167	436.28101	0
2020-04-14 14:00:00	7.468206	0	98319.523	1.6599976	42.874569	0.92656577	388.133	0
2020-04-14 15:00:00	7.2622999	0	98284.859	1.6599976	41.868455	0.88569443	373.534	0
2020-04-14 16:00:00	6.9543726	0	98351.359	1.2300049	41.78842	0.91423789	274.841	0
2020-04-14 17:00:00	6.6660108	0	98418.398	0.80999146	41.62739	0.94504652	172.241	0
2020-04-14 18:00:00	6.3812301	0	98484.898	0.37999878	41.451309	1	39.439999	0
2020-04-14 19:00:00	5.4353015	0	98429.781	-0.29996338	40.682225	0.9478528	0	0
2020-04-14 20:00:00	4.4796651	0	98374.461	-0.97998657	39.728977	0.8957056	0	0
2020-04-14 21:00:00	3.5337516	0	98319.68	-1.6600098	38.592796	0.8435584	0	0
2020-04-14 22:00:00	2.9904012	0	98283.18	-2.2599548	45.430352	0.79141119	0	0
2020-04-14 23:00:00	2.5179357	0	98246.781	-2.8599915	52.817104	0.73926399	0	0
2020-04-15 00:00:00	2.1293426	0	98210.281	-3.4599976	60.779161	0.68711679	0	0
2020-04-15 01:00:00	1.8927493	0	98155.383	-3.5700134	61.91935	0.63496959	0	0
2020-04-15 02:00:00	1.6835973	0	98101.023	-3.6799988	63.064071	0.58282239	0	0
2020-04-15 03:00:00	1.5088075	0	98046.117	-3.7900146	64.233217	0.53067519	0	0
2020-04-15 04:00:00	2.1762352	0	98072.938	-3.630011	64.368659	0.47852799	0	0
2020-04-15 05:00:00	2.8670019	0	98100.398	-3.4599976	64.428754	0.42638078	0	0
2020-04-15 06:00:00	3.5575553	0	98127.219	-3.2900146	64.494708	0.37423358	105.224	0
2020-04-15 07:00:00	4.2898135	0	98190.703	-2.5400146	57.196575	0.32208638	263.35999	0
2020-04-15 08:00:00	5.1135313	0	98253.977	-1.7800049	50.485591	0.26993918	410.40601	0
2020-04-15 09:00:00	5.9856495	0	98317.797	-1.0300049	44.37931	0.56365038	492.75601	0
2020-04-15 10:00:00	5.896041	0	98384.703	-0.44000854	42.688002	0.58040665	608.185	0
2020-04-15 11:00:00	5.8311234	0	98450.859	0.14000854	41.096044	0.59473293	686.19702	0
2020-04-15 12:00:00	5.7917269	0	98517.656	0.73000488	39.554692	0.68869616	639.46997	0
2020-04-15 13:00:00	5.8581651	0	98477.539	0.94002686	40.53422	0.75771979	592.677	0
2020-04-15 14:00:00	6.0530986	0	98437.961	1.1600281	41.459602	0.78717112	527.39001	0
2020-04-15 15:00:00	6.3582152	0	98397.742	1.3799988	42.333888	0.82615744	426.32999	0
2020-04-15 16:00:00	5.8555016	0	98412.961	0.92000732	42.592208	0.8607038	314.20801	0
2020-04-15 17:00:00	5.357649	0	98428.82	0.46999512	42.784046	0.89738571	197.769	0
2020-04-15 18:00:00	4.8759205	0	98444.039	0.020013428	42.959062	1	45.456001	0
2020-04-15 19:00:00	4.4980552	0	98550.359	-0.23999634	45.709948	0.94928742	0	0
2020-04-15 20:00:00	4.1253486	0	98656.578	-0.48999634	48.531553	0.89857483	0	0
2020-04-15 21:00:00	3.7618346	0	98762.703	-0.7500061	51.488155	0.84786225	0	0
2020-04-15 22:00:00	3.3303453	0	98735.922	-1.1799988	55.889571	0.79714967	0	0
2020-04-15 23:00:00	2.9066304	0	98709.781	-1.6000122	60.481291	0.74643709	0	0
2020-04-16 00:00:00	2.5177173	0	98682.898	-2.0300049	65.371483	0.6957245	0	0
2020-04-16 01:00:00	2.7111806	0	98768.719	-2.5700134	67.335375	0.64501192	0	0
2020-04-16 02:00:00	2.9306826	0	98854.438	-3.1200012	69.413243	0.59429934	0	0
2020-04-16 03:00:00	3.1512855	0	98940.258	-3.6600098	71.508932	0.54358675	0	0
2020-04-16 04:00:00	3.0752723	0	98924.562	-3.65	72.087267	0.49287417	0	0
2020-04-16 05:00:00	3.0335623	0	98909.602	-3.6399902	72.668421	0.44216159	0	0
2020-04-16 06:00:00	3.0171676	0	98893.898	-3.6200012	73.196501	0.39144901	114.776	0
2020-04-16 07:00:00	3.550507	0	99008.383	-1.669989	61.887571	0.34073642	280.43201	0
2020-04-16 08:00:00	4.2635664	0	99122.758	0.27001343	52.458924	0.29002384	434.41299	0
2020-04-16 09:00:00	5.0754802	0	99237.141	2.2199951	44.499932	0.23931126	599.354	0
2020-04-16 10:00:00	5.3069388	0	99210.719	3.0100037	42.488495	0.28379593	738.73297	0
2020-04-16 11:00:00	5.5468281	0	99184.844	3.8000122	40.586188	0.31787102	832.862	0
2020-04-16 12:00:00	5.7912778	0	99158.32	4.5900513	38.770672	0.3955876	829.20001	0
2020-04-16 13:00:00	5.5343473	0	99090.297	4.7700134	39.886647	0.53666546	768.45599	0
2020-04-16 14:00:00	5.296206	0	99022.281	4.9399963	40.999322	0.58891542	683.97498	0
2020-04-16 15:00:00	5.0592982	0	98954.258	5.1100098	42.069487	0.69887413	523.23199	0
2020-04-16 16:00:00	4.3416241	0	98892.023	4.3000122	46.905055	0.74695929	386.245	0
2020-04-16 17:00:00	3.6244173	0	98830.523	3.4800049	52.207297	0.79647909	244.129	0
2020-04-16 18:00:00	2.9176017	0	98768.922	2.6599976	57.995521	1	64.176003	0
2020-04-16 19:00:00	3.0056781	0	98843.344	1.4900146	57.585516	0.94575581	0	0
2020-04-16 20:00:00	3.0947698	0	98917.758	0.30999146	56.733381	0.89151162	0	0
2020-04-16 21:00:00	3.1825146	0	98992.078	-0.85999146	55.27611	0.83726744	0	0
2020-04-16 22:00:00	2.4308229	0	98911.797	-0.82999268	57.64248	0.78302325	0	0
2020-04-16 23:00:00	1.8006943	0	98831.523	-0.79001465	59.963958	0.72877906	0	0
2020-04-17 00:00:00	1.4338759	0	98751.242	-0.75998535	62.304517	0.67453487	0	0
2020-04-17 01:00:00	0.91706052	0	98694.602	-0.91998901	64.702895	0.62029068	0	0
2020-04-17 02:00:00	1.3897481	0	98638.703	-1.0900024	67.198144	0.5660465	0	0
2020-04-17 03:00:00	2.3149082	0	98582.703	-1.2500061	69.70499	0.51180231	0	0
2020-04-17 04:00:00	1.9168986	0	98587.883	-0.84000244	68.841358	0.45755812	0	0
2020-04-17 05:00:00	1.5250246	0	98592.32	-0.41998901	67.913787	0.40331393	0	0
2020-04-17 06:00:00	1.1661904	0	98596.859	-0.0099853516	67.048227	0.34906974	90.447998	0
2020-04-17 07:00:00	1.5301307	0	98512.219	1.4400269	64.208781	0.29482556	216.032	0
2020-04-17 08:00:00	1.9272001	0	98427.477	2.8900085	61.342537	0.59890044	332.74301	0
2020-04-17 09:00:00	2.3244139	0	98342.641	4.3399902	58.476428	0.91932486	279.56799	0
2020-04-17 10:00:00	2.8004463	0	98321.18	4.62005	56.774529	0.92560464	344.10599	0
2020-04-17 11:00:00	3.3638667	0	98299.617	4.8999878	55.117978	0.93106796	387.66501	0
2020-04-17 12:00:00	3.964404	0	98278.156	5.1799866	53.506744	0.8076386	528.75598	0
2020-04-17 13:00:00	4.2832229	0	98236.477	6.0500122	51.249859	0.85943736	489.978	0
2020-04-17 14:00:00	4.6037917	0	98194.156	6.9200378	49.091047	0.88115617	436.211	0
2020-04-17 15:00:00	4.9284985	0	98152.383	7.8000427	46.991786	0.82074097	430.12201	0
2020-04-17 16:00:00	4.3423151	0	98096.258	7.2600037	49.919585	0.85486457	318.04001	0
2020-04-17 17:00:00	3.756927	0	98040.039	6.7199951	53.006532	0.89057941	201.85699	0
2020-04-17 18:00:00	3.175059	0	97983.922	6.1799866	56.258227	1	35.056	0
2020-04-17 19:00:00	3.2073199	0	98091.68	5.35	59.56408	0.93877055	0	0
2020-04-17 20:00:00	3.2323367	0	98199.242	4.5100037	63.13201	0.8775411	0	0
2020-04-17 21:00:00	3.2575605	0	98306.602	3.6800476	66.890017	0.81631165	0	0
2020-04-17 22:00:00	3.2350116	0	98290.703	3.0899902	68.495854	0.7550822	0	0
2020-04-17 23:00:00	3.2927951	0	98275.438	2.5100037	70.074807	0.69385275	0	0
2020-04-18 00:00:00	3.4058772	0	98259.641	1.9299866	71.688098	0.6326233	0	0
2020-04-18 01:00:00	3.4298251	0	98210.82	1.1100403	73.842201	0.57139385	0	0
2020-04-18 02:00:00	3.5300424	0	98162.102	0.30001221	75.973427	0.5101644	0	0
2020-04-18 03:00:00	3.7082611	0	98113.383	-0.50998535	78.122552	0.44893495	0	0
2020-04-18 04:00:00	4.1465648	0	98035.523	-0.5000061	78.917851	0.3877055	0	0
2020-04-18 05:00:00	4.6918013	0	97957.656	-0.5000061	79.758049	0.32647605	0	0
2020-04-18 06:00:00	5.2877406	0	97879.797	-0.5000061	80.604783	0.2652466	119.696	0
2020-04-18 07:00:00	6.2561729	0	97888.617	2.2500244	74.156667	0.20401715	279.888	0
2020-04-18 08:00:00	7.2366428	0	97898.078	4.9999939	67.717614	0.1427877	428.73199	0
2020-04-18 09:00:00	8.2248467	0	97906.797	7.7600037	61.447147	0.44959522	537.315	0
2020-04-18 10:00:00	9.2184381	0	97787.219	8.830011	59.673561	0.47197159	660.48999	0
2020-04-18 11:00:00	10.218346	0	97667.102	9.8999878	57.872626	0.49075961	743.52698	0
2020-04-18 12:00:00	11.226776	0	97547.523	10.969995	56.057707	0.47771823	772.38202	0
2020-04-18 13:00:00	11.391106	0	97471.32	11.58999	55.908733	0.59865099	715.703	0
2020-04-18 14:00:00	11.548801	0	97395.023	12.200006	55.723146	0.64241972	637.32898	0
2020-04-18 15:00:00	11.716006	0	97318.82	12.820001	55.433046	0.65453416	545.401	0
2020-04-18 16:00:00	10.882647	0	97248.297	12.230005	58.40952	0.70741616	403.92801	0
2020-04-18 17:00:00	10.049661	0	97178.422	11.640009	61.544843	0.76044267	257.39499	0
2020-04-18 18:00:00	9.2313868	0	97108.641	11.059991	64.805513	1	57.136002	0
2020-04-18 19:00:00	8.284021	0	97157.617	9.9099976	68.012797	0.93954364	0	0
2020-04-18 20:00:00	7.3378811	0	97205.961	8.7499939	71.405525	0.87908727	0	0
2020-04-18 21:00:00	6.3935123	0	97254.844	7.6	74.904413	0.81863091	0	0
2020-04-18 22:00:00	5.7858621	0	97220.617	6.9399963	78.219888	0.75817454	0	0
2020-04-18 23:00:00	5.1922442	0	97186.297	6.2799927	81.699302	0.69771818	0	0
2020-04-19 00:00:00	4.6261107	0	97152.719	5.619989	85.355747	0.63726181	0	0
2020-04-19 01:00:00	3.6996892	0	97178.18	5.4099976	86.80039	0.57680545	0	0
2020-04-19 02:00:00	3.2026396	0	97203.539	5.1899963	88.338205	0.51634908	0	0
2020-04-19 03:00:00	3.3417661	0	97229.539	4.9800049	89.837615	0.45589272	0	0
2020-04-19 04:00:00	3.6849015	0	97258.398	5.0400024	88.116528	0.39543635	0	0
2020-04-19 05:00:00	4.1477344	0	97287.797	5.1000305	86.409712	0.33497999	0	0
2020-04-19 06:00:00	4.7066974	0	97316.562	5.1499878	84.765248	0.27452362	122.736	0
2020-04-19 07:00:00	5.5737419	0	97442.039	6.4900146	75.400411	0.21406726	281.328	0
2020-04-19 08:00:00	6.4581497	0	97567.523	7.8399902	67.045811	0.15361089	428.62299	0
2020-04-19 09:00:00	7.3394345	0	97692.359	9.1799866	59.672087	0.26112711	593.37201	0
2020-04-19 10:00:00	7.3588381	0	97660.922	9.35	56.407469	0.30868186	728.48499	0
2020-04-19 11:00:00	7.3833664	0	97628.742	9.5100037	53.24904	0.34524889	819.479	0
2020-04-19 12:00:00	7.422971	0	97596.656	9.6799866	50.119341	0.40737862	817.26801	0
2020-04-19 13:00:00	6.3721662	0	97646.758	9.7700134	48.865808	0.5521562	757.24103	0
2020-04-19 14:00:00	5.3213625	0	97697.5	9.8600403	47.626408	0.60367066	674.48297	0
2020-04-19 15:00:00	4.304753	0	97747.602	9.9500366	46.397924	0.64214201	563.43298	0
2020-04-19 16:00:00	3.3786684	0	97675.602	9.2000061	49.361563	0.69772741	417.92599	0
2020-04-19 17:00:00	2.4742675	0	97603.602	8.4599854	52.486577	0.75282819	267.39401	0
2020-04-19 18:00:00	1.6228986	0	97531.602	7.7200256	55.818945	1	64.800003	0
2020-04-19 19:00:00	1.0187247	0	97681.219	6.8900085	54.213782	0.93775108	0	0
2020-04-19 20:00:00	0.42485291	0	97830.844	6.0700012	52.203329	0.87550217	0	0
2020-04-19 21:00:00	0.19209373	0	97980.359	5.2400452	49.800719	0.81325325	0	0
2020-04-19 22:00:00	0.70213958	0	97925.422	4.4299866	53.18161	0.75100433	0	0
2020-04-19 23:00:00	1.3315029	0	97869.742	3.619989	56.797137	0.68875541	0	0
2020-04-20 00:00:00	1.961632	0	97814.797	2.8099915	60.686615	0.6265065	0	0
2020-04-20 01:00:00	2.504496	0	97765.703	2.0100037	64.94441	0.56425758	0	0
2020-04-20 02:00:00	3.0686317	0	97716.602	1.2199951	69.470264	0.50200866	0	0
2020-04-20 03:00:00	3.6369492	0	97667.5	0.42000732	74.388228	0.43975974	0	0
2020-04-20 04:00:00	3.8673117	0	97595.82	0.76000366	73.623152	0.37751083	0	0
2020-04-20 05:00:00	4.1044	0	97524.883	1.1100098	72.809625	0.31526191	0	0
2020-04-20 06:00:00	4.3290298	0	97453.938	1.4500061	72.048577	0.25301299	128.504	0
2020-04-20 07:00:00	5.0661426	0	97478.219	4.4599854	63.726133	0.19076407	289.04001	7.7777775e-13
2020-04-20 08:00:00	5.8787161	0	97502.398	7.4599854	56.255217	0.12851516	438.12299	0
2020-04-20 09:00:00	6.7395103	0	97525.938	10.459985	49.582368	0.32937991	582.79999	0
2020-04-20 10:00:00	7.6618862	0	97374.898	11.749994	47.618071	0.36026781	714.61401	0
2020-04-20 11:00:00	8.6013078	0	97223.32	13.050012	45.641017	0.38596036	803.30902	0
2020-04-20 12:00:00	9.5713582	0	97071	14.33999	43.726536	0.47094626	781.04602	0
2020-04-20 13:00:00	10.023199	0	96984.656	14.760034	43.983137	0.59615458	723.64301	0
2020-04-20 14:00:00	10.561652	0	96898.32	15.180048	44.199008	0.64061763	644.71899	0
2020-04-20 15:00:00	11.152919	0	96811.977	15.6	44.373828	0.85565524	400.707	0
2020-04-20 16:00:00	9.9236286	0	96763.523	14.83999	47.331301	0.88571987	297.698	1.6666667e-12
2020-04-20 17:00:00	8.9329617	0	96715.156	14.080011	50.485403	0.91664858	191.207	5.0444446e-11
2020-04-20 18:00:00	8.2923696	0	96666.797	13.309991	53.887415	1	48.944	7.8499996e-11
2020-04-20 19:00:00	7.7617654	0	96768.703	11.559991	57.131117	0.93435844	0	3.3333335e-13
2020-04-20 20:00:00	7.7737121	0	96871.141	9.8000122	60.491554	0.86871688	0	0
2020-04-20 21:00:00	8.3258753	0	96973.477	8.040033	63.884755	0.80307533	0	0
2020-04-20 22:00:00	7.7470316	0	97070.344	6.1800476	66.260351	0.73743377	0	0
2020-04-20 23:00:00	7.1695047	0	97167.844	4.3099915	68.254253	0.67179221	0	0
2020-04-21 00:00:00	6.5990455	0	97265.344	2.4399963	69.631958	0.60615065	0	0
2020-04-21 01:00:00	6.3905006	0	97355.102	1.2799927	70.480274	0.54050909	0	0
2020-04-21 02:00:00	6.2059488	0	97445.5	0.11000977	71.051212	0.47486753	0	0
2020-04-21 03:00:00	6.0475864	0	97535.258	-1.0600037	71.215321	0.40922598	0	0
2020-04-21 04:00:00	5.9644365	0	97627.219	-1.3299927	70.976086	0.34358442	0	0
2020-04-21 05:00:00	5.8745042	0	97718.539	-1.6099915	70.747294	0.27794286	0	0
2020-04-21 06:00:00	5.792495	0	97810.398	-1.8899597	70.487116	0.2123013	135.56	0
2020-04-21 07:00:00	6.6663634	0	97822.258	-0.63999023	61.522082	0.14665974	299.552	0
2020-04-21 08:00:00	7.5480127	0	97834.117	0.61998901	53.603599	0.081018184	451.806	0
2020-04-21 09:00:00	8.4234968	0	97845.242	1.869989	46.685455	0.28145026	608.81702	0
2020-04-21 10:00:00	8.1188177	0	97976.117	2.8399902	45.229769	0.3163197	745.58099	0
2020-04-21 11:00:00	7.8345134	0	98107	3.8099915	43.793088	0.34557443	837.565	0
2020-04-21 12:00:00	7.551119	0	98237.883	4.7800537	42.375453	0.39035772	841.099	0
2020-04-21 13:00:00	7.4331286	0	98258.656	5.2300354	42.236875	0.53990882	779.21698	0
2020-04-21 14:00:00	7.3214481	0	98279.344	5.6700073	42.114378	0.59236747	694.42297	0
2020-04-21 15:00:00	7.2144853	0	98299.477	6.1100403	41.953606	0.65806748	563.46002	0
2020-04-21 16:00:00	5.8946078	0	98276.797	5.6100098	45.208028	0.71150507	419.259	0
2020-04-21 17:00:00	4.594921	0	98254.117	5.1100098	48.64225	0.76409795	270.323	0
2020-04-21 18:00:00	3.3103776	0	98230.797	4.6100098	52.263729	1	65.568001	0
2020-04-21 19:00:00	2.2832652	0	98254.883	3.9999939	50.551836	0.976145	0	0
2020-04-21 20:00:00	1.2564235	0	98278.859	3.3799988	48.625767	0.95229	0	0
2020-04-21 21:00:00	0.22671569	0	98302.844	2.7600037	46.442094	0.928435	0	0
2020-04-21 22:00:00	0.36400549	0	98228.242	2.5899902	48.902451	0.90458	0	0
2020-04-21 23:00:00	0.96540148	0	98153.539	2.4099976	51.463293	0.880725	0	0
2020-04-22 00:00:00	1.5532224	0	98078.844	2.2300049	54.064865	0.85687	0	0
2020-04-22 01:00:00	1.9137659	0	98098.203	2.1	58.885948	0.833015	0	0
2020-04-22 02:00:00	2.299413	0	98117.562	1.9699951	63.785844	0.80915999	0	0
2020-04-22 03:00:00	2.6897212	0	98136.82	1.85	68.734189	0.78530499	0	0
2020-04-22 04:00:00	3.4300145	0	98042.32	2.080011	70.579821	0.76144999	0	0
2020-04-22 05:00:00	4.2641412	0	97947.82	2.3099915	72.345513	0.73759499	0	0
2020-04-22 06:00:00	5.1488445	0	97853.32	2.5400024	74.03548	0.71373999	78.928001	0
2020-04-22 07:00:00	5.3481305	0	97892.398	4.4500061	68.841631	0.68988499	171.52	0
2020-04-22 08:00:00	5.5421748	0	97931.383	6.3600098	63.916391	0.81122644	257.44699	2.2333333e-11
2020-04-22 09:00:00	5.7442144	0	97970.258	8.2700134	59.261497	0.84468901	339.82599	9.3888885e-12
2020-04-22 10:00:00	5.5847741	0	97832.156	9.8800293	61.000948	0.85013767	415.67099	0
2020-04-22 11:00:00	5.5397113	0	97694.703	11.490015	61.814131	0.8551521	466.65701	0
2020-04-22 12:00:00	5.6155496	0	97556.602	13.1	61.882711	0.88706669	442.50201	0
2020-04-22 13:00:00	4.7366021	0	97458.141	14.290002	63.147407	0.92930233	409.94199	1.1111112e-12
2020-04-22 14:00:00	3.8878914	0	97359.578	15.480035	63.907728	0.9447719	365.422	0
2020-04-22 15:00:00	3.0813147	0	97261.656	16.670007	64.240171	0.96140377	301.23599	0
2020-04-22 16:00:00	2.7223887	0	97255.68	16.270044	68.953144	0.9807029	224.47701	0
2020-04-22 17:00:00	2.5645663	0	97250.242	15.879999	73.829437	1	145.283	2.4466667e-10
2020-04-22 18:00:00	2.6276224	0	97244.898	15.490045	78.908552	1	37.967999	1.1011111e-09
2020-04-22 19:00:00	3.2118842	0	97340.062	13.499994	82.117576	0.94690534	0	6.726667e-10
2020-04-22 20:00:00	3.8143151	0	97435.219	11.499994	84.911779	0.89381067	0	1.7955555e-10
2020-04-22 21:00:00	4.4322115	0	97530.719	9.5100037	86.959282	0.84071601	0	1.9999999e-11
2020-04-22 22:00:00	3.6608743	0	97408.898	8.9500061	89.595835	0.78762134	0	1.3333333e-11
2020-04-22 23:00:00	2.9986164	0	97286.438	8.3900085	92.323863	0.73452668	0	0
2020-04-23 00:00:00	2.5564429	0	97164.617	7.830011	95.151121	0.68143202	0	0
